factor_j,slice,n,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,seed,model,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
0,lo10,2520,0.24426086246967316,0.17036905884742737,-1.263642430305481,0.06076675280928612,0.01632118597626686,0.01632118597626686,"[0.010250617749989033, 0.019605087116360664, 0.015761900693178177, 0.020741645246744156, 0.024265002459287643, 0.017935896292328835, 0.0032980504911392927, 0.024248607456684113, 0.02321707084774971, 0.003887987695634365]","[[0.5123015642166138, 0.8214285969734192, 0.9099206328392029, 0.9515873193740845], [0.44087302684783936, 0.7293650507926941, 0.8376984000205994, 0.8996031880378723], [0.5404762029647827, 0.8230158686637878, 0.9019841551780701, 0.9511904716491699], [0.5226190686225891, 0.7948412895202637, 0.8801587224006653, 0.9293650984764099], [0.52182537317276, 0.7940475940704346, 0.8940476179122925, 0.9392856955528259], [0.5369047522544861, 0.8154761791229248, 0.8916666507720947, 0.9345238208770752], [0.5146825313568115, 0.8027777671813965, 0.8980158567428589, 0.9452381134033203], [0.47579365968704224, 0.773809552192688, 0.9023809432983398, 0.9595237970352173], [0.46587300300598145, 0.7555555701255798, 0.8746031522750854, 0.9376984238624573], [0.4793650805950165, 0.8178571462631226, 0.9285714030265808, 0.9678571224212646]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
0,hi10,2520,0.25342270731925964,0.17613831162452698,-1.189788818359375,0.06407956779003143,0.016737140715122223,0.016737140715122223,"[0.01138271950185299, 0.0248099435120821, 0.015639515593647957, 0.015494738705456257, 0.024044061079621315, 0.014583224430680275, 0.010343079455196857, 0.015370228327810764, 0.029468709602952003, 0.006235185544937849]","[[0.5396825671195984, 0.8408730030059814, 0.9222221970558167, 0.9607142806053162], [0.4313492178916931, 0.6936507821083069, 0.8007936477661133, 0.870634913444519], [0.47857141494750977, 0.7730158567428589, 0.8753968477249146, 0.928174614906311], [0.5178571343421936, 0.813095211982727, 0.8952381014823914, 0.9404761791229248], [0.5071428418159485, 0.7992063760757446, 0.8964285850524902, 0.9404761791229248], [0.5341269969940186, 0.8166666626930237, 0.8992063403129578, 0.9384920597076416], [0.47857141494750977, 0.7730158567428589, 0.8761904835700989, 0.9337301850318909], [0.4853174686431885, 0.7884920835494995, 0.8992063403129578, 0.9511904716491699], [0.46666666865348816, 0.7595238089561462, 0.8698412775993347, 0.9273809790611267], [0.40238094329833984, 0.7186508178710938, 0.8444444537162781, 0.9031745791435242]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
1,lo10,2520,0.24602968990802765,0.1703452169895172,-1.2542587518692017,0.060016412287950516,0.0176592655479908,0.0176592655479908,"[0.016107968986034393, 0.024476880207657814, 0.015038799494504929, 0.012609629891812801, 0.02123088203370571, 0.024173779413104057, 0.006401681341230869, 0.024703694507479668, 0.02723678946495056, 0.004612544551491737]","[[0.557539701461792, 0.8448412418365479, 0.925000011920929, 0.9607142806053162], [0.4238095283508301, 0.7289682626724243, 0.8384920358657837, 0.9019841551780701], [0.5222222208976746, 0.817460298538208, 0.89682537317276, 0.9404761791229248], [0.5281745791435242, 0.807539701461792, 0.8928571343421936, 0.9333333373069763], [0.5126984119415283, 0.7968254089355469, 0.8865079283714294, 0.9305555820465088], [0.5333333611488342, 0.8289682269096375, 0.9067460298538208, 0.9484127163887024], [0.4928571283817291, 0.7813491821289062, 0.8813492059707642, 0.9388889074325562], [0.47658729553222656, 0.7892857193946838, 0.8960317373275757, 0.9595237970352173], [0.45793649554252625, 0.7623015642166138, 0.8722222447395325, 0.934920608997345], [0.48571428656578064, 0.8091269731521606, 0.9218254089355469, 0.961904764175415]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
1,hi10,2520,0.2299247682094574,0.15902964770793915,-1.2920379638671875,0.050706326961517334,0.014573079533874989,0.014573079533874989,"[0.008033732883632183, 0.010515947826206684, 0.015131007879972458, 0.02007041871547699, 0.022425444796681404, 0.015583648346364498, 0.00858241692185402, 0.015045715495944023, 0.02126183919608593, 0.009080614894628525]","[[0.5011904835700989, 0.8142856955528259, 0.8984127044677734, 0.9412698149681091], [0.47658729553222656, 0.7567460536956787, 0.8503968119621277, 0.9111111164093018], [0.49960318207740784, 0.7904762029647827, 0.8797619342803955, 0.9329364895820618], [0.5126984119415283, 0.7853174805641174, 0.8797619342803955, 0.9313492178916931], [0.49563491344451904, 0.7896825671195984, 0.8841269612312317, 0.925000011920929], [0.519444465637207, 0.8111110925674438, 0.9015873074531555, 0.938095211982727], [0.5059523582458496, 0.7988095283508301, 0.8960317373275757, 0.9408730268478394], [0.4730158746242523, 0.779365062713623, 0.8908730149269104, 0.9432539939880371], [0.4789682626724243, 0.7611111402511597, 0.8634920716285706, 0.9265872836112976], [0.32301586866378784, 0.6452381014823914, 0.8007936477661133, 0.8920634984970093]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
2,lo10,2520,0.24719619750976562,0.17230287194252014,-1.227149486541748,0.05897888168692589,0.018549073487520218,0.018549073487520218,"[0.00954244565218687, 0.024035340175032616, 0.02992810681462288, 0.018056299537420273, 0.023715609684586525, 0.020094802603125572, 0.008347040973603725, 0.022180642932653427, 0.022422606125473976, 0.0071678319945931435]","[[0.5067460536956787, 0.795634925365448, 0.8972222208976746, 0.9432539939880371], [0.4218254089355469, 0.6920635104179382, 0.8103174567222595, 0.8841269612312317], [0.4888888895511627, 0.77182537317276, 0.8650793433189392, 0.9253968000411987], [0.5166666507720947, 0.7988095283508301, 0.8797619342803955, 0.9321428537368774], [0.488095223903656, 0.7853174805641174, 0.8853174448013306, 0.9285714030265808], [0.545634925365448, 0.8154761791229248, 0.8956349492073059, 0.9408730268478394], [0.460317462682724, 0.7876983880996704, 0.8873015642166138, 0.938095211982727], [0.5, 0.7968254089355469, 0.9031745791435242, 0.9527778029441833], [0.47579365968704224, 0.7686507701873779, 0.8781746029853821, 0.9345238208770752], [0.39325398206710815, 0.723809540271759, 0.8753968477249146, 0.9357143044471741]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
2,hi10,2520,0.2999141812324524,0.21450546383857727,-1.0144916772842407,0.08389993011951447,0.02421470917761326,0.02421470917761326,"[0.01172077190130949, 0.03311363607645035, 0.04794454947113991, 0.02629760280251503, 0.03447672724723816, 0.01635105535387993, 0.017458096146583557, 0.022418517619371414, 0.029526038095355034, 0.002840090775862336]","[[0.5051587224006653, 0.8019841313362122, 0.9015873074531555, 0.946825385093689], [0.42420634627342224, 0.7099206447601318, 0.815079391002655, 0.8817460536956787], [0.41230159997940063, 0.7146825194358826, 0.8154761791229248, 0.8777777552604675], [0.47857141494750977, 0.7757936716079712, 0.8734126687049866, 0.9289682507514954], [0.46587300300598145, 0.7678571343421936, 0.8650793433189392, 0.9178571701049805], [0.526190459728241, 0.8126984238624573, 0.8948412537574768, 0.936904788017273], [0.4912698268890381, 0.773809552192688, 0.8757936358451843, 0.9238095283508301], [0.4849206209182739, 0.7857142686843872, 0.8916666507720947, 0.9436507821083069], [0.44682538509368896, 0.7515873312950134, 0.8527777791023254, 0.916269838809967], [0.4630952477455139, 0.8051587343215942, 0.9103174805641174, 0.9571428298950195]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
3,lo10,2520,0.2666647136211395,0.18848733603954315,-1.1592179536819458,0.06338877230882645,0.029541894793510437,0.029541894793510437,"[0.012926822528243065, 0.018199635669589043, 0.02421707846224308, 0.13019704818725586, 0.025097139179706573, 0.03351491689682007, 0.00554863503202796, 0.01678580977022648, 0.02475995384156704, 0.0041718934662640095]","[[0.5265873074531555, 0.8170635104179382, 0.904365062713623, 0.9488095045089722], [0.46269840002059937, 0.7392857074737549, 0.8396825194358826, 0.8976190686225891], [0.48055556416511536, 0.7650793790817261, 0.8702380657196045, 0.9218254089355469], [0.3738095164299011, 0.6416666507720947, 0.7686507701873779, 0.845634937286377], [0.5134920477867126, 0.7976190447807312, 0.8920634984970093, 0.9373015761375427], [0.49563491344451904, 0.7801587581634521, 0.8726190328598022, 0.9265872836112976], [0.5123015642166138, 0.8035714030265808, 0.9047619104385376, 0.9527778029441833], [0.47380951046943665, 0.7849206328392029, 0.8976190686225891, 0.9531745910644531], [0.4813492000102997, 0.7753968238830566, 0.8734126687049866, 0.9388889074325562], [0.40833333134651184, 0.7607142925262451, 0.8829365372657776, 0.9416666626930237]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
3,hi10,2520,0.29338499903678894,0.2100018709897995,-1.081911563873291,0.0849229246377945,0.025523226708173752,0.025523226708173752,"[0.009435366839170456, 0.022995611652731895, 0.026365993544459343, 0.08068705350160599, 0.025239422917366028, 0.03916022181510925, 0.006193872075527906, 0.023291921243071556, 0.016754206269979477, 0.005108615383505821]","[[0.5301587581634521, 0.8194444179534912, 0.9035714268684387, 0.9515873193740845], [0.42896825075149536, 0.7095237970352173, 0.8297619223594666, 0.8960317373275757], [0.48253968358039856, 0.7551587224006653, 0.851190447807312, 0.9123015999794006], [0.41825395822525024, 0.7039682269096375, 0.8325396776199341, 0.8964285850524902], [0.4992063343524933, 0.7825396656990051, 0.8845238089561462, 0.9329364895820618], [0.504365086555481, 0.7722222208976746, 0.863095223903656, 0.9154762029647827], [0.4960317313671112, 0.8083333373069763, 0.904365062713623, 0.9551587104797363], [0.4690476059913635, 0.7896825671195984, 0.8992063403129578, 0.9571428298950195], [0.4801587164402008, 0.7765873074531555, 0.8809523582458496, 0.9293650984764099], [0.47182539105415344, 0.7984126806259155, 0.9111111164093018, 0.9511904716491699]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
4,lo10,2520,0.26991719007492065,0.19122780859470367,-1.1450083255767822,0.06272014230489731,0.032809242606163025,0.032809242606163025,"[0.02419385127723217, 0.016622649505734444, 0.01565738581120968, 0.057699721306562424, 0.10261255502700806, 0.05186551436781883, 0.005846822168678045, 0.02355455979704857, 0.02594376727938652, 0.004095606040209532]","[[0.5896825194358826, 0.8543650507926941, 0.9293650984764099, 0.9623016119003296], [0.44484126567840576, 0.7365079522132874, 0.8345237970352173, 0.9035714268684387], [0.5246031880378723, 0.8277778029441833, 0.9099206328392029, 0.9496031999588013], [0.4238095283508301, 0.7007936239242554, 0.8039682507514954, 0.8722222447395325], [0.47182539105415344, 0.7178571224212646, 0.8210317492485046, 0.882539689540863], [0.4373015761375427, 0.720634937286377, 0.8301587104797363, 0.8924603462219238], [0.5234127044677734, 0.821825385093689, 0.9119047522544861, 0.9515873193740845], [0.4789682626724243, 0.7857142686843872, 0.9047619104385376, 0.9591270089149475], [0.4611110985279083, 0.7432539463043213, 0.8646825551986694, 0.9289682507514954], [0.42896825075149536, 0.7623015642166138, 0.8916666507720947, 0.9428571462631226]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
4,hi10,2520,0.26252973079681396,0.18789930641651154,-1.2059358358383179,0.06530074030160904,0.03189455345273018,0.03189455345273018,"[0.009959517046809196, 0.007662766147404909, 0.022077888250350952, 0.06178136542439461, 0.11799544095993042, 0.04583730548620224, 0.006153084337711334, 0.020696429535746574, 0.022122269496321678, 0.004659478552639484]","[[0.5297619104385376, 0.8321428298950195, 0.9214285612106323, 0.9615079164505005], [0.4920634925365448, 0.776190459728241, 0.8817460536956787, 0.9321428537368774], [0.5682539939880371, 0.836904764175415, 0.9154762029647827, 0.9511904716491699], [0.43492063879966736, 0.7293650507926941, 0.8341270089149475, 0.8904761672019958], [0.3888888955116272, 0.688095211982727, 0.8198412656784058, 0.8821428418159485], [0.44603174924850464, 0.7361111044883728, 0.8373016119003296, 0.8936507701873779], [0.5349206328392029, 0.824999988079071, 0.9119047522544861, 0.9567460417747498], [0.47777777910232544, 0.7960317730903625, 0.9027777910232544, 0.9567460417747498], [0.48769840598106384, 0.776190459728241, 0.8753968477249146, 0.9365079402923584], [0.45595237612724304, 0.7984126806259155, 0.9063491821289062, 0.9559524059295654]]",45,FlatMLP_NLL,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL
