factor_j,slice,n,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,seed,model,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
0,lo10,2520,0.3371027112007141,0.2590392529964447,-0.8752267956733704,0.13680176436901093,0.022708609700202942,0.022708609700202942,"[0.03903612121939659, 0.009879909455776215, 0.026533188298344612, 0.038126230239868164, 0.026902886107563972, 0.030531587079167366, 0.004337195307016373, 0.017567893490195274, 0.029467081651091576, 0.00470401206985116]","[[0.4297619163990021, 0.75, 0.8626984357833862, 0.9210317730903625], [0.519444465637207, 0.795634925365448, 0.8940476179122925, 0.936904788017273], [0.5424603223800659, 0.829365074634552, 0.9023809432983398, 0.9480158686637878], [0.5694444179534912, 0.8329365253448486, 0.9095237851142883, 0.9436507821083069], [0.5099206566810608, 0.8015872836112976, 0.9007936716079712, 0.9448412656784058], [0.49166667461395264, 0.7845237851142883, 0.9003968238830566, 0.954365074634552], [0.5214285850524902, 0.803174614906311, 0.8976190686225891, 0.942460298538208], [0.4734126925468445, 0.7777777910232544, 0.898809552192688, 0.9535714387893677], [0.4432539641857147, 0.7448412775993347, 0.8702380657196045, 0.942460298538208], [0.4285714328289032, 0.7749999761581421, 0.9019841551780701, 0.9571428298950195]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
0,hi10,2520,0.3477683663368225,0.2650783658027649,-0.8148257732391357,0.13503135740756989,0.020771896466612816,0.020771896466612816,"[0.0406307652592659, 0.014141848310828209, 0.02062016725540161, 0.02549256570637226, 0.021142393350601196, 0.025045685470104218, 0.011886761523783207, 0.015663370490074158, 0.029018813744187355, 0.004076603800058365]","[[0.4432539641857147, 0.7587301731109619, 0.8738095164299011, 0.9317460060119629], [0.4809523820877075, 0.7841269969940186, 0.8726190328598022, 0.9329364895820618], [0.4988095164299011, 0.7920634746551514, 0.8785714507102966, 0.936904788017273], [0.5198412537574768, 0.7964285612106323, 0.8805555701255798, 0.9273809790611267], [0.5357142686843872, 0.8067460060119629, 0.8888888955116272, 0.9384920597076416], [0.504365086555481, 0.7996031641960144, 0.8972222208976746, 0.9488095045089722], [0.5067460536956787, 0.7888888716697693, 0.8873015642166138, 0.932539701461792], [0.4809523820877075, 0.788095235824585, 0.9039682745933533, 0.9519841074943542], [0.4801587164402008, 0.7936508059501648, 0.894444465637207, 0.9456349015235901], [0.4376984238624573, 0.7603174448013306, 0.8738095164299011, 0.9313492178916931]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
1,lo10,2520,0.33158037066459656,0.2513388395309448,-0.8504109382629395,0.1266452521085739,0.020727092400193214,0.020727092400193214,"[0.01924828626215458, 0.015499090775847435, 0.019778477028012276, 0.03052949719130993, 0.02300441823899746, 0.023509519174695015, 0.009569942951202393, 0.020930994302034378, 0.03915630653500557, 0.006044384557753801]","[[0.4948412775993347, 0.7968254089355469, 0.8924603462219238, 0.9357143044471741], [0.5301587581634521, 0.8257936239242554, 0.9023809432983398, 0.9408730268478394], [0.5246031880378723, 0.8126984238624573, 0.9019841551780701, 0.946825385093689], [0.5527777671813965, 0.8186507821083069, 0.8976190686225891, 0.9392856955528259], [0.5527777671813965, 0.8210317492485046, 0.89682537317276, 0.9373015761375427], [0.5400793552398682, 0.8083333373069763, 0.8940476179122925, 0.9472222328186035], [0.4873015880584717, 0.7829365134239197, 0.8757936358451843, 0.9242063760757446], [0.46865078806877136, 0.773809552192688, 0.9015873074531555, 0.9575396776199341], [0.43611112236976624, 0.7535714507102966, 0.8746031522750854, 0.9317460060119629], [0.38134920597076416, 0.7095237970352173, 0.851190447807312, 0.9214285612106323]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
1,hi10,2520,0.32908207178115845,0.2513098120689392,-0.8863545656204224,0.12877632677555084,0.023832514882087708,0.023832514882087708,"[0.01560263242572546, 0.032512564212083817, 0.02568735182285309, 0.031844597309827805, 0.02898477017879486, 0.03965895622968674, 0.00999828428030014, 0.01241508312523365, 0.037547290325164795, 0.0040736147202551365]","[[0.4988095164299011, 0.7829365134239197, 0.8920634984970093, 0.9396825432777405], [0.4273809492588043, 0.7194444537162781, 0.8321428298950195, 0.9031745791435242], [0.507539689540863, 0.7904762029647827, 0.8865079283714294, 0.9388889074325562], [0.5444444417953491, 0.8190476298332214, 0.9059523940086365, 0.9436507821083069], [0.5468254089355469, 0.8039682507514954, 0.8809523582458496, 0.9289682507514954], [0.48055556416511536, 0.7984126806259155, 0.916269838809967, 0.9638888835906982], [0.538095235824585, 0.8309524059295654, 0.8976190686225891, 0.9384920597076416], [0.4849206209182739, 0.7944444417953491, 0.9031745791435242, 0.9547619223594666], [0.4900793731212616, 0.7896825671195984, 0.886904776096344, 0.9472222328186035], [0.4694444537162781, 0.7857142686843872, 0.8861111402511597, 0.9460317492485046]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
2,lo10,2520,0.339466392993927,0.2596989870071411,-0.8501249551773071,0.13227783143520355,0.024968847632408142,0.024968847632408142,"[0.025707636028528214, 0.01897455006837845, 0.06257984042167664, 0.031907353550195694, 0.025576995685696602, 0.027573876082897186, 0.008491409942507744, 0.01691509038209915, 0.027604850009083748, 0.004356876946985722]","[[0.4615079462528229, 0.7642857432365417, 0.8642857074737549, 0.9154762029647827], [0.4611110985279083, 0.7535714507102966, 0.8567460179328918, 0.9103174805641174], [0.44603174924850464, 0.7396825551986694, 0.8428571224212646, 0.8976190686225891], [0.5154761672019958, 0.7936508059501648, 0.8892857432365417, 0.936904788017273], [0.5523809790611267, 0.8261904716491699, 0.9015873074531555, 0.9480158686637878], [0.507539689540863, 0.8067460060119629, 0.9107142686843872, 0.9611111283302307], [0.5051587224006653, 0.7996031641960144, 0.8980158567428589, 0.9337301850318909], [0.48769840598106384, 0.7789682745933533, 0.894444465637207, 0.954365074634552], [0.48373016715049744, 0.7710317373275757, 0.8773809671401978, 0.9404761791229248], [0.4492063522338867, 0.7908729910850525, 0.9059523940086365, 0.9607142806053162]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
2,hi10,2520,0.38684406876564026,0.29822343587875366,-0.6999230980873108,0.14807666838169098,0.03468617424368858,0.03468617424368858,"[0.030756551772356033, 0.03165904060006142, 0.08567102253437042, 0.03814712166786194, 0.04561856389045715, 0.03135835379362106, 0.022053686901926994, 0.01573878899216652, 0.041152261197566986, 0.004706346895545721]","[[0.4595237970352173, 0.7567460536956787, 0.8571428656578064, 0.9234126806259155], [0.4234127104282379, 0.7341269850730896, 0.8484126925468445, 0.9035714268684387], [0.38849207758903503, 0.6920635104179382, 0.8182539939880371, 0.8873015642166138], [0.49444442987442017, 0.7765873074531555, 0.8690476417541504, 0.9226190447807312], [0.4623015820980072, 0.7567460536956787, 0.8626984357833862, 0.9150793552398682], [0.4761904776096344, 0.7777777910232544, 0.901190459728241, 0.9472222328186035], [0.4928571283817291, 0.7678571343421936, 0.863095223903656, 0.9138888716697693], [0.4753968119621277, 0.7853174805641174, 0.89682537317276, 0.9464285969734192], [0.45992064476013184, 0.7682539820671082, 0.8809523582458496, 0.9404761791229248], [0.45992064476013184, 0.7821428775787354, 0.8960317373275757, 0.9476190209388733]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
3,lo10,2520,0.372630774974823,0.2923535704612732,-0.7604663968086243,0.1288214921951294,0.051071446388959885,0.051071446388959885,"[0.016791408881545067, 0.01759004034101963, 0.06616051495075226, 0.2704630494117737, 0.04961582273244858, 0.023389112204313278, 0.009080816060304642, 0.014408120885491371, 0.03981669247150421, 0.0033988726790994406]","[[0.4749999940395355, 0.7678571343421936, 0.8797619342803955, 0.9297618865966797], [0.46388888359069824, 0.7559523582458496, 0.8626984357833862, 0.9170634746551514], [0.41706350445747375, 0.7103174328804016, 0.8182539939880371, 0.8833333253860474], [0.230158731341362, 0.507539689540863, 0.6793650984764099, 0.7773809432983398], [0.47857141494750977, 0.7611111402511597, 0.855555534362793, 0.9111111164093018], [0.4912698268890381, 0.7896825671195984, 0.89682537317276, 0.9531745910644531], [0.5111111402511597, 0.8111110925674438, 0.9035714268684387, 0.9432539939880371], [0.48571428656578064, 0.7833333611488342, 0.8992063403129578, 0.9492063522338867], [0.47460317611694336, 0.7690476179122925, 0.8880952596664429, 0.942460298538208], [0.47658729553222656, 0.7900793552398682, 0.901190459728241, 0.9559524059295654]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
3,hi10,2520,0.3834992051124573,0.29926642775535583,-0.7309696674346924,0.15489868819713593,0.041922420263290405,0.041922420263290405,"[0.03151749074459076, 0.024015629664063454, 0.04007437452673912, 0.1817815750837326, 0.03884889557957649, 0.02678394317626953, 0.009365638718008995, 0.02151579223573208, 0.04117759317159653, 0.004143256228417158]","[[0.5277777910232544, 0.8039682507514954, 0.8821428418159485, 0.9341269731521606], [0.4682539701461792, 0.7523809671401978, 0.8515872955322266, 0.9111111164093018], [0.4722222089767456, 0.7527777552604675, 0.8547618985176086, 0.9146825671195984], [0.3003968298435211, 0.617460310459137, 0.7686507701873779, 0.8599206209182739], [0.5345237851142883, 0.7936508059501648, 0.8849206566810608, 0.9416666626930237], [0.4849206209182739, 0.7801587581634521, 0.8845238089561462, 0.9436507821083069], [0.5198412537574768, 0.8103174567222595, 0.9007936716079712, 0.9432539939880371], [0.47460317611694336, 0.7777777910232544, 0.8940476179122925, 0.9634920358657837], [0.5130952596664429, 0.8055555820465088, 0.901190459728241, 0.954365074634552], [0.4313492178916931, 0.757539689540863, 0.8873015642166138, 0.9412698149681091]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
4,lo10,2520,0.3750506043434143,0.29532474279403687,-0.7755705714225769,0.12157534807920456,0.0614323690533638,0.0614323690533638,"[0.012193785049021244, 0.01284746453166008, 0.0316181406378746, 0.06799401342868805, 0.3505382537841797, 0.06879034638404846, 0.009241372346878052, 0.01711008884012699, 0.0385599359869957, 0.005430292803794146]","[[0.5341269969940186, 0.8126984238624573, 0.9007936716079712, 0.9416666626930237], [0.4734126925468445, 0.776190459728241, 0.8678571581840515, 0.9234126806259155], [0.4900793731212616, 0.7773809432983398, 0.8801587224006653, 0.9337301850318909], [0.4257936477661133, 0.7023809552192688, 0.8194444179534912, 0.8904761672019958], [0.18174603581428528, 0.4424603283405304, 0.6154761910438538, 0.7515873312950134], [0.42301586270332336, 0.7329365015029907, 0.858730137348175, 0.9226190447807312], [0.5543650984764099, 0.8448412418365479, 0.9210317730903625, 0.9531745910644531], [0.48373016715049744, 0.7861111164093018, 0.9035714268684387, 0.961904764175415], [0.47261905670166016, 0.7809523940086365, 0.8857142925262451, 0.9456349015235901], [0.43015873432159424, 0.7674603462219238, 0.8940476179122925, 0.949999988079071]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
4,hi10,2520,0.3518836796283722,0.27636080980300903,-0.8470072150230408,0.14466141164302826,0.03217462822794914,0.03217462822794914,"[0.015222255140542984, 0.010169586166739464, 0.020985804498195648, 0.04012376442551613, 0.15235991775989532, 0.022665591910481453, 0.007445512339472771, 0.013689727522432804, 0.03501768037676811, 0.004066470079123974]","[[0.5404762029647827, 0.8214285969734192, 0.8980158567428589, 0.9396825432777405], [0.5007936358451843, 0.7829365134239197, 0.8833333253860474, 0.9376984238624573], [0.5369047522544861, 0.8246031999588013, 0.9067460298538208, 0.9472222328186035], [0.4869047701358795, 0.7833333611488342, 0.8761904835700989, 0.925000011920929], [0.3126984238624573, 0.6813492178916931, 0.8206349015235901, 0.8932539820671082], [0.5007936358451843, 0.8039682507514954, 0.9107142686843872, 0.9642857313156128], [0.5365079641342163, 0.8333333134651184, 0.9119047522544861, 0.9484127163887024], [0.48650792241096497, 0.7992063760757446, 0.8992063403129578, 0.9488095045089722], [0.45793649554252625, 0.7638888955116272, 0.8773809671401978, 0.9420635104179382], [0.41904762387275696, 0.7527777552604675, 0.8813492059707642, 0.9464285969734192]]",45,DeepSets_NLL,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
