seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
45,DeepSets_NLL,1,-0.18075296383381065,-0.35312823202874927,-0.35312823202874927,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,2,-0.419533204458378,-0.4670088637821258,-0.4670088637821258,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,3,-0.5082204486579491,-0.5444240217360239,-0.5444240217360239,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,4,-0.5633501156549605,-0.5931164588247027,-0.5931164588247027,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,5,-0.6227392576863526,-0.6510142641975766,-0.6510142641975766,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,6,-0.6746676680356317,-0.6636696184627594,-0.6636696184627594,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,7,-0.7140327318551469,-0.7336733177351573,-0.7336733177351573,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,8,-0.7459424939819955,-0.761118905544281,-0.761118905544281,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,9,-0.7805137179137538,-0.8104041984346178,-0.8104041984346178,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
45,DeepSets_NLL,10,-0.8530266120110029,-0.8836129993862576,-0.8836129993862576,-0.8836129993862576,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL
