seed,model,variant_type,corruption,severity,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag,nominal_level,coverage_pf_mean,coverage_pf,coverage_gap_abs_mean,interval_width_mean,interval_width_pf
46,FactorQuery_RESVAR,predictive,gaussian_blur,1,0.37490254640579224,0.29218053817749023,-0.7152813673019409,0.1477629840373993,0.030146703124046326,0.030146703124046326,"[0.026770591735839844, 0.005506215617060661, 0.0363389328122139, 0.06681083887815475, 0.05455992743372917, 0.05355508252978325, 0.008706917986273766, 0.01691279374063015, 0.02665242739021778, 0.005653326399624348]","[[0.4615476131439209, 0.7545635104179382, 0.8606349229812622, 0.9165079593658447], [0.5018650889396667, 0.7975397109985352, 0.887936532497406, 0.9360714554786682], [0.46563491225242615, 0.7614285945892334, 0.8725396990776062, 0.9287301301956177], [0.42646825313568115, 0.7526587247848511, 0.8742460608482361, 0.9350793361663818], [0.43904760479927063, 0.745634913444519, 0.8650000095367432, 0.9237301349639893], [0.4486508071422577, 0.7480555772781372, 0.8640872836112976, 0.9298015832901001], [0.49416667222976685, 0.7855555415153503, 0.8823015689849854, 0.9314285516738892], [0.48380953073501587, 0.783214271068573, 0.8861507773399353, 0.9386904835700989], [0.5197222232818604, 0.8275793790817261, 0.9251984357833862, 0.965753972530365], [0.403769850730896, 0.8082143068313599, 0.9188492298126221, 0.960357129573822]]",FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,,,,,,
46,FactorQuery_RESVAR+posthocT,predictive,gaussian_blur,1,0.37490254640579224,0.29218053817749023,-0.7197126746177673,0.16382840275764465,0.024285998195409775,0.024285998195409775,"[0.015420513227581978, 0.0052342405542731285, 0.024335797876119614, 0.0544123575091362, 0.03325550630688667, 0.03712659329175949, 0.006881748791784048, 0.01656370982527733, 0.0443248488008976, 0.00530466390773654]","[[0.48249998688697815, 0.7780158519744873, 0.8780555725097656, 0.9294047355651855], [0.523888885974884, 0.8186904788017273, 0.903253972530365, 0.9482539892196655], [0.4866269826889038, 0.7861508131027222, 0.8912301659584045, 0.9422222375869751], [0.44829365611076355, 0.7808730006217957, 0.8953174352645874, 0.9489285945892334], [0.4605158865451813, 0.7719047665596008, 0.8840079307556152, 0.9383730292320251], [0.46789681911468506, 0.7736904621124268, 0.8854365348815918, 0.9453174471855164], [0.5150793790817261, 0.8068253993988037, 0.8981745839118958, 0.942896842956543], [0.5062698125839233, 0.8065476417541504, 0.9038888812065125, 0.9507142901420593], [0.5437301397323608, 0.8519047498703003, 0.9398015737533569, 0.9740872979164124], [0.4313492178916931, 0.8372619152069092, 0.9328571557998657, 0.9697222113609314]]",FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,,,,,,
46,FactorQuery_RESVAR+pfT,predictive,gaussian_blur,1,0.37490254640579224,0.29218053817749023,-0.7218455813379957,0.16970829417475897,0.016984861344099045,0.016984861344099045,"[0.013154987245798111, 0.004341007675975561, 0.019985733553767204, 0.048560015857219696, 0.010600240901112556, 0.026654912158846855, 0.008169542998075485, 0.016376269981265068, 0.016629325225949287, 0.0053765722550451756]","[[0.4863095283508301, 0.7822619080543518, 0.8812301754951477, 0.9317460060119629], [0.5134920477867126, 0.8078174591064453, 0.8961111307144165, 0.9426587224006653], [0.4955158829689026, 0.7980952262878418, 0.8983333110809326, 0.9479365348815918], [0.46067461371421814, 0.7946825623512268, 0.9050793647766113, 0.9558730125427246], [0.49095237255096436, 0.8063492178916931, 0.9081745743751526, 0.9546428322792053], [0.4955555498600006, 0.8038095235824585, 0.910277783870697, 0.959841251373291], [0.499484121799469, 0.7914285659790039, 0.8866666555404663, 0.9347222447395325], [0.5006349086761475, 0.8013095259666443, 0.8996031880378723, 0.9482936263084412], [0.4952380955219269, 0.8012301325798035, 0.9070634841918945, 0.9559920430183411], [0.4134523868560791, 0.8200793862342834, 0.9253571629524231, 0.9641666412353516]]",FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,,,,,,
46,FactorQuery_RESVAR+conformal90,interval,gaussian_blur,1,0.37490254640579224,0.29218053817749023,-0.7152813673019409,0.1477629840373993,0.030146703124046326,0.030146703124046326,"[0.026770591735839844, 0.005506215617060661, 0.0363389328122139, 0.06681083887815475, 0.05455992743372917, 0.05355508252978325, 0.008706917986273766, 0.01691279374063015, 0.02665242739021778, 0.005653326399624348]",,FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,0.9,0.8950277777777778,"[0.8865873015873016, 0.8988888888888888, 0.8939285714285714, 0.8923809523809524, 0.898531746031746, 0.8957142857142857, 0.8853174603174603, 0.895515873015873, 0.902420634920635, 0.9009920634920635]",0.00565476190476194,1.2113512754440308,"[0.9731860160827637, 0.6846194267272949, 1.5472838878631592, 1.9403462409973145, 1.9361927509307861, 1.901023030281067, 0.5184972286224365, 0.8985727429389954, 1.521769642829895, 0.19287355244159698]"
46,FactorQuery_RESVAR+cdfCal90,interval,gaussian_blur,1,0.37490254640579224,0.29218053817749023,-0.7152813673019409,0.1477629840373993,0.030146703124046326,0.030146703124046326,"[0.026770591735839844, 0.005506215617060661, 0.0363389328122139, 0.06681083887815475, 0.05455992743372917, 0.05355508252978325, 0.008706917986273766, 0.01691279374063015, 0.02665242739021778, 0.005653326399624348]",,FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,0.9,0.8966309523809523,"[0.8884920634920634, 0.893015873015873, 0.8965873015873016, 0.8949206349206349, 0.900952380952381, 0.9011507936507936, 0.8909523809523809, 0.9040079365079365, 0.8997619047619048, 0.8964682539682539]",0.004591269841269863,1.1540202454948365,"[0.9117978726555209, 0.6412639894450306, 1.4799769080105467, 1.810063489843723, 1.8696260207305857, 1.8128915752925359, 0.490580268275459, 0.9254631103496551, 1.4513566322689861, 0.1471825880763263]"
46,FactorQuery_RESVAR+gaussSplitConf90,interval,gaussian_blur,1,0.37490254640579224,0.29218053817749023,-0.7152813673019409,0.1477629840373993,0.030146703124046326,0.030146703124046326,"[0.026770591735839844, 0.005506215617060661, 0.0363389328122139, 0.06681083887815475, 0.05455992743372917, 0.05355508252978325, 0.008706917986273766, 0.01691279374063015, 0.02665242739021778, 0.005653326399624348]",,FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,0.9,0.8992380952380952,"[0.8775396825396825, 0.8926587301587302, 0.8967460317460317, 0.8937698412698413, 0.9003968253968254, 0.9007142857142857, 0.8838095238095238, 0.9026984126984127, 0.9251984126984127, 0.9188492063492063]",0.010333333333333328,1.1722296185347054,"[0.9261816658440887, 0.641497603924609, 1.4815174319855255, 1.8033658141357054, 1.8609304926126993, 1.8126473655420574, 0.4950450994559361, 0.9235510530698424, 1.5728213266937296, 0.20473833208288852]"
46,FactorQuery_RESVAR,predictive,gaussian_blur,3,0.5177546143531799,0.40263471007347107,0.5415133833885193,0.1634049415588379,0.12396550178527832,0.12396550178527832,"[0.5385472178459167, 0.09732937067747116, 0.060737494379282, 0.09902127087116241, 0.09719903767108917, 0.09753333032131195, 0.1719488948583603, 0.037312109023332596, 0.030889088287949562, 0.009137299843132496]","[[0.14912697672843933, 0.28710317611694336, 0.3653174638748169, 0.42765873670578003], [0.3301587402820587, 0.5801984071731567, 0.6920238137245178, 0.7678174376487732], [0.438015878200531, 0.7311111092567444, 0.8444841504096985, 0.9086111187934875], [0.39126983284950256, 0.7073412537574768, 0.8375396728515625, 0.909761905670166], [0.40087300539016724, 0.6938889026641846, 0.8227777481079102, 0.8970237970352173], [0.40666666626930237, 0.6976587176322937, 0.820039689540863, 0.8938094973564148], [0.2403571456670761, 0.43087300658226013, 0.533650815486908, 0.6120238304138184], [0.44063490629196167, 0.7338888645172119, 0.842301607131958, 0.9024206399917603], [0.5050793886184692, 0.7951587438583374, 0.89083331823349, 0.9378571510314941], [0.38976189494132996, 0.7755158543586731, 0.8940079212188721, 0.9431349039077759]]",FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,,,,,,
46,FactorQuery_RESVAR+posthocT,predictive,gaussian_blur,3,0.5177546143531799,0.40263471007347107,0.4175896644592285,0.1811709851026535,0.11263617128133774,0.11263617128133774,"[0.5274540185928345, 0.08942922204732895, 0.0419275127351284, 0.07584062218666077, 0.07410793006420135, 0.07503657788038254, 0.16541197896003723, 0.02648317441344261, 0.043217048048973083, 0.007453653030097485]","[[0.15777777135372162, 0.30297619104385376, 0.38257935643196106, 0.4471825361251831], [0.3472222089767456, 0.6040475964546204, 0.7163095474243164, 0.7887301445007324], [0.4576190412044525, 0.7546031475067139, 0.8648412823677063, 0.9236904978752136], [0.4119444489479065, 0.7345634698867798, 0.8611111044883728, 0.9263492226600647], [0.420634925365448, 0.7226190567016602, 0.8469444513320923, 0.9142460227012634], [0.4250793755054474, 0.7253968119621277, 0.8440079092979431, 0.9117063283920288], [0.2526587247848511, 0.45198413729667664, 0.5560317635536194, 0.6345635056495667], [0.4610317349433899, 0.757777750492096, 0.8601587414741516, 0.917301595211029], [0.5259523987770081, 0.8178174495697021, 0.9063491821289062, 0.9467063546180725], [0.4149603247642517, 0.804960310459137, 0.9096428751945496, 0.9538888931274414]]",FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,,,,,,
46,FactorQuery_RESVAR+pfT,predictive,gaussian_blur,3,0.5177546143531799,0.40263471007347107,0.42733642269388317,0.18796955680077748,0.103803351521492,0.103803351521492,"[0.5252397656440735, 0.0933469831943512, 0.03310259059071541, 0.06329931318759918, 0.04216904565691948, 0.04461875557899475, 0.1703190803527832, 0.028843211010098457, 0.028765803202986717, 0.00832897238433361]","[[0.15960317850112915, 0.306031733751297, 0.3861904740333557, 0.45103174448013306], [0.3385317325592041, 0.5929762125015259, 0.7043253779411316, 0.7795634865760803], [0.4677777886390686, 0.7661111354827881, 0.8746428489685059, 0.9299206137657166], [0.42202380299568176, 0.7488889098167419, 0.8721428513526917, 0.9337698221206665], [0.4501587450504303, 0.7615873217582703, 0.8767063617706299, 0.9351587295532227], [0.4511508047580719, 0.7582539916038513, 0.872936487197876, 0.9315476417541504], [0.24325396120548248, 0.4359920620918274, 0.5397619009017944, 0.6178968548774719], [0.4563095271587372, 0.751547634601593, 0.8553968071937561, 0.9134523868560791], [0.4823809564113617, 0.769960343837738, 0.8725396990776062, 0.9246825575828552], [0.39944443106651306, 0.7871031761169434, 0.9007539749145508, 0.9476587176322937]]",FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,,,,,,
46,FactorQuery_RESVAR+conformal90,interval,gaussian_blur,3,0.5177546143531799,0.40263471007347107,0.5415133833885193,0.1634049415588379,0.12396550178527832,0.12396550178527832,"[0.5385472178459167, 0.09732937067747116, 0.060737494379282, 0.09902127087116241, 0.09719903767108917, 0.09753333032131195, 0.1719488948583603, 0.037312109023332596, 0.030889088287949562, 0.009137299843132496]",,FactorQuery_RESVAR,FactorQuery_RESVAR_seed46,factorquery,FactorQuery,residual_variance_reg,RESVAR,0.9,0.7677142857142856,"[0.41329365079365077, 0.7471825396825397, 0.8588492063492064, 0.8517063492063492, 0.8492857142857143, 0.8486904761904762, 0.5652380952380952, 0.8386507936507936, 0.8587698412698412, 0.8454761904761905]",0.13228571428571428,1.2113512754440308,"[0.9731860160827637, 0.6846194267272949, 1.5472838878631592, 1.9403462409973145, 1.9361927509307861, 1.901023030281067, 0.5184972286224365, 0.8985727429389954, 1.521769642829895, 0.19287355244159698]"
