seed,model,variant_type,corruption,severity,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag,nominal_level,coverage_pf_mean,coverage_pf,coverage_gap_abs_mean,interval_width_mean,interval_width_pf
47,MeanPoolLinear_NLL,predictive,gaussian_blur,1,0.48950719833374023,0.3713313043117523,-0.44361186027526855,0.25167152285575867,0.02201032266020775,0.02201032266020775,"[0.020594246685504913, 0.018399221822619438, 0.021221531555056572, 0.02943161129951477, 0.02117214724421501, 0.02454794943332672, 0.011331030167639256, 0.013194319792091846, 0.013994664885103703, 0.04621652141213417]","[[0.4891666769981384, 0.8022222518920898, 0.9039285778999329, 0.9505555629730225], [0.4998015761375427, 0.8009126782417297, 0.9059920907020569, 0.9551587104797363], [0.4972222149372101, 0.7983333468437195, 0.9042063355445862, 0.9516269564628601], [0.494047611951828, 0.799047589302063, 0.9017857313156128, 0.9524999856948853], [0.4985714256763458, 0.8106746077537537, 0.9121031761169434, 0.9594841003417969], [0.4964682459831238, 0.8033730387687683, 0.9079365134239197, 0.9576190710067749], [0.48722222447395325, 0.7934126853942871, 0.8991270065307617, 0.9513491988182068], [0.5058730244636536, 0.7962698340415955, 0.8930952548980713, 0.9415079355239868], [0.49892857670783997, 0.8040872812271118, 0.9065873026847839, 0.9583333134651184], [0.4028174579143524, 0.819523811340332, 0.9405555725097656, 0.9697619080543518]]",MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,,,,,,
47,MeanPoolLinear_NLL+posthocT,predictive,gaussian_blur,1,0.48950719833374023,0.3713313043117523,-0.44362786412239075,0.2504802942276001,0.02202054113149643,0.02202054113149643,"[0.02043771557509899, 0.018132785335183144, 0.02093632146716118, 0.029630232602357864, 0.02138710208237171, 0.024531247094273567, 0.0113488445058465, 0.013266017660498619, 0.014051680453121662, 0.04648347571492195]","[[0.48821428418159485, 0.8008333444595337, 0.9028968214988708, 0.9498809576034546], [0.49888888001441956, 0.7998412847518921, 0.9051983952522278, 0.9546428322792053], [0.4959523677825928, 0.7975000143051147, 0.9031745791435242, 0.950952410697937], [0.49297618865966797, 0.7983730435371399, 0.9003571271896362, 0.9521031975746155], [0.4978174567222595, 0.8093253970146179, 0.9115079641342163, 0.9591270089149475], [0.495595246553421, 0.8023809790611267, 0.9068254232406616, 0.9571428298950195], [0.4861508011817932, 0.7923809289932251, 0.8982539772987366, 0.9509127140045166], [0.5047222375869751, 0.7955952286720276, 0.8924206495285034, 0.9407142996788025], [0.4977380931377411, 0.8024206161499023, 0.9057539701461792, 0.9578968286514282], [0.40166667103767395, 0.8181349039077759, 0.9400396943092346, 0.9695634841918945]]",MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,,,,,,
47,MeanPoolLinear_NLL+pfT,predictive,gaussian_blur,1,0.48950719833374023,0.3713313043117523,-0.4435350618014272,0.25018701954033573,0.021717116236686707,0.021717116236686707,"[0.019785968586802483, 0.01732705533504486, 0.02172585017979145, 0.029370006173849106, 0.02130698412656784, 0.024770652875304222, 0.011566020548343658, 0.013265836983919144, 0.014114363119006157, 0.04393840953707695]","[[0.48428571224212646, 0.7961111068725586, 0.9000793695449829, 0.9476587176322937], [0.4942460358142853, 0.7952380776405334, 0.9014682769775391, 0.9523412585258484], [0.49940475821495056, 0.7999603152275085, 0.9058333039283752, 0.9525396823883057], [0.49412697553634644, 0.7993254065513611, 0.9019047617912292, 0.9526190757751465], [0.49809524416923523, 0.8098412752151489, 0.9117460250854492, 0.9591666460037231], [0.49313491582870483, 0.800079345703125, 0.9046825170516968, 0.9558730125427246], [0.48353174328804016, 0.7888888716697693, 0.8953968286514282, 0.9491666555404663], [0.5048015713691711, 0.7955952286720276, 0.8924206495285034, 0.9407142996788025], [0.49666666984558105, 0.8009920716285706, 0.9048412442207336, 0.9573809504508972], [0.4120238125324249, 0.831944465637207, 0.9446825385093689, 0.9722222089767456]]",MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,,,,,,
47,MeanPoolLinear_NLL+conformal90,interval,gaussian_blur,1,0.48950719833374023,0.3713313043117523,-0.44361186027526855,0.25167152285575867,0.02201032266020775,0.02201032266020775,"[0.020594246685504913, 0.018399221822619438, 0.021221531555056572, 0.02943161129951477, 0.02117214724421501, 0.02454794943332672, 0.011331030167639256, 0.013194319792091846, 0.013994664885103703, 0.04621652141213417]",,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,0.9,0.8973888888888888,"[0.8899206349206349, 0.8940079365079365, 0.8988492063492064, 0.8978968253968254, 0.9014285714285715, 0.8964682539682539, 0.8969047619047619, 0.8947619047619048, 0.8994047619047619, 0.9042460317460318]",0.003746031746031775,1.656985878944397,"[1.7722729444503784, 1.2382811307907104, 1.8636205196380615, 1.9960898160934448, 2.0703303813934326, 2.014601707458496, 1.2446504831314087, 1.019677758216858, 1.6448986530303955, 1.7042611837387085]"
47,MeanPoolLinear_NLL+cdfCal90,interval,gaussian_blur,1,0.48950719833374023,0.3713313043117523,-0.44361186027526855,0.25167152285575867,0.02201032266020775,0.02201032266020775,"[0.020594246685504913, 0.018399221822619438, 0.021221531555056572, 0.02943161129951477, 0.02117214724421501, 0.02454794943332672, 0.011331030167639256, 0.013194319792091846, 0.013994664885103703, 0.04621652141213417]",,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,0.9,0.9001666666666667,"[0.8956746031746031, 0.8967063492063492, 0.9040079365079365, 0.8994047619047619, 0.9031746031746032, 0.9005555555555556, 0.8959126984126984, 0.8965873015873016, 0.9049206349206349, 0.9047222222222222]",0.0033095238095238178,1.4790161529675105,"[1.7272641008104492, 1.1737050186399625, 1.7697617917499306, 1.8919654406474131, 1.9590083777811649, 1.9334816596841025, 1.2054817947853274, 0.9869726365983839, 1.567687517043862, 0.5748331919345114]"
47,MeanPoolLinear_NLL+gaussSplitConf90,interval,gaussian_blur,1,0.48950719833374023,0.3713313043117523,-0.44361186027526855,0.25167152285575867,0.02201032266020775,0.02201032266020775,"[0.020594246685504913, 0.018399221822619438, 0.021221531555056572, 0.02943161129951477, 0.02117214724421501, 0.02454794943332672, 0.011331030167639256, 0.013194319792091846, 0.013994664885103703, 0.04621652141213417]",,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,0.9,0.907674603174603,"[0.9039285714285714, 0.9059920634920635, 0.9042063492063492, 0.9017857142857143, 0.9121031746031746, 0.9079365079365079, 0.8991269841269841, 0.8945238095238095, 0.9065873015873016, 0.9405555555555556]",0.008944444444444444,1.5061667731758506,"[1.7756430147474238, 1.2036899459321944, 1.770626006066741, 1.9019289177378904, 2.0115640484271013, 1.972313567369113, 1.2130293690304759, 0.985193791722703, 1.5754787483510186, 0.652200322373833]"
47,MeanPoolLinear_NLL,predictive,gaussian_blur,3,0.5508397221565247,0.4216896891593933,-0.276366263628006,0.2725067138671875,0.05124734714627266,0.05124734714627266,"[0.19870111346244812, 0.02898387610912323, 0.025980811566114426, 0.046158887445926666, 0.07089648395776749, 0.01674487441778183, 0.045521024614572525, 0.01953737623989582, 0.019296636804938316, 0.04065238684415817]","[[0.3655555546283722, 0.6228968501091003, 0.7367857098579407, 0.8149999976158142], [0.476150780916214, 0.7688491940498352, 0.874484121799469, 0.9309523701667786], [0.5036904811859131, 0.808571457862854, 0.9090873003005981, 0.9570237994194031], [0.45174604654312134, 0.7615873217582703, 0.8738889098167419, 0.9329364895820618], [0.4365476071834564, 0.7318651080131531, 0.852738082408905, 0.9200793504714966], [0.4863888919353485, 0.7980555295944214, 0.9061904549598694, 0.9564682245254517], [0.44230160117149353, 0.7352380752563477, 0.846150815486908, 0.9098016023635864], [0.488055557012558, 0.7734127044677734, 0.8738889098167419, 0.928690493106842], [0.49238094687461853, 0.7909920811653137, 0.8955158591270447, 0.9442063570022583], [0.4259127080440521, 0.8470237851142883, 0.9411110877990723, 0.9679762125015259]]",MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,,,,,,
47,MeanPoolLinear_NLL+posthocT,predictive,gaussian_blur,3,0.5508397221565247,0.4216896891593933,-0.2757818102836609,0.27121689915657043,0.05172552913427353,0.05172552913427353,"[0.19975602626800537, 0.029083285480737686, 0.025637483224272728, 0.047064296901226044, 0.07183293253183365, 0.01701301708817482, 0.04624057933688164, 0.01981751061975956, 0.01989085227251053, 0.040919337421655655]","[[0.36472222208976746, 0.6218253970146179, 0.7357936501502991, 0.8138889074325562], [0.4751984179019928, 0.7674999833106995, 0.8736904859542847, 0.9299206137657166], [0.5027777552604675, 0.8069841265678406, 0.9085714221000671, 0.9564682245254517], [0.4506349265575409, 0.7607936263084412, 0.8731746077537537, 0.9324206113815308], [0.4350793659687042, 0.7308333516120911, 0.8517460227012634, 0.9194841384887695], [0.48551586270332336, 0.7967063784599304, 0.9052380919456482, 0.9558730125427246], [0.4411507844924927, 0.7343651056289673, 0.8454762101173401, 0.9090476036071777], [0.4871031641960144, 0.7725793719291687, 0.872936487197876, 0.9280555844306946], [0.49138888716697693, 0.7898412942886353, 0.8946825265884399, 0.9436904788017273], [0.42496031522750854, 0.8454365134239197, 0.9406746029853821, 0.9675793647766113]]",MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,,,,,,
47,MeanPoolLinear_NLL+pfT,predictive,gaussian_blur,3,0.5508397221565247,0.4216896891593933,-0.2739796028969648,0.2709584554395395,0.052271366119384766,0.052271366119384766,"[0.2041480541229248, 0.030025577172636986, 0.02664119191467762, 0.045878104865550995, 0.07148388028144836, 0.017531627789139748, 0.04833831638097763, 0.019816799089312553, 0.020544305443763733, 0.038305845111608505]","[[0.3611508011817932, 0.6176984310150146, 0.7314285635948181, 0.8094841241836548], [0.47039681673049927, 0.7621031999588013, 0.8693650960922241, 0.9276984333992004], [0.505476176738739, 0.8102777600288391, 0.9106349349021912, 0.9582539796829224], [0.4521031677722931, 0.761904776096344, 0.8741666674613953, 0.9330158829689026], [0.4357142746448517, 0.7311111092567444, 0.8520634770393372, 0.9196825623512268], [0.48301586508750916, 0.7947221994400024, 0.903253972530365, 0.9547619223594666], [0.4387698471546173, 0.7306349277496338, 0.8422222137451172, 0.907182514667511], [0.4871031641960144, 0.7725793719291687, 0.872936487197876, 0.9280555844306946], [0.49043649435043335, 0.7886508107185364, 0.8936904668807983, 0.9432142972946167], [0.4340476095676422, 0.8584126830101013, 0.9454365372657776, 0.9702777862548828]]",MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,,,,,,
47,MeanPoolLinear_NLL+conformal90,interval,gaussian_blur,3,0.5508397221565247,0.4216896891593933,-0.276366263628006,0.2725067138671875,0.05124734714627266,0.05124734714627266,"[0.19870111346244812, 0.02898387610912323, 0.025980811566114426, 0.046158887445926666, 0.07089648395776749, 0.01674487441778183, 0.045521024614572525, 0.01953737623989582, 0.019296636804938316, 0.04065238684415817]",,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed47,meanpool_linear,MeanPoolLinear,nll,NLL,0.9,0.8613373015873016,"[0.7357539682539682, 0.8718650793650794, 0.8845238095238095, 0.8767063492063492, 0.8616666666666667, 0.8725793650793651, 0.8469444444444445, 0.8763492063492063, 0.8810714285714286, 0.9059126984126984]",0.039845238095238114,1.656985878944397,"[1.7722729444503784, 1.2382811307907104, 1.8636205196380615, 1.9960898160934448, 2.0703303813934326, 2.014601707458496, 1.2446504831314087, 1.019677758216858, 1.6448986530303955, 1.7042611837387085]"
