a,b,factor_j,target_gap_std,protected_joint_dist_std,protected_max_drift_std,latent_score,image_mse,mask_iou_mean,mask_iou_median,mask_iou_min,slot_l2_mean,slot_l2_median,slot_l2_max,slot_cos_mean,mask_a_raw_min,mask_a_raw_max,mask_a_area_per_slot,mask_a_area_min,mask_a_area_max,mask_a_area_mean,mask_a_area_std,mask_a_entropy_per_slot,mask_a_entropy_mean,mask_a_entropy_min,mask_a_entropy_max,mask_a_entropy_std,mask_a_pixel_slot_entropy,mask_a_within_image_diversity,mask_a_within_image_pair_iou_mean,mask_b_raw_min,mask_b_raw_max,mask_b_area_per_slot,mask_b_area_min,mask_b_area_max,mask_b_area_mean,mask_b_area_std,mask_b_entropy_per_slot,mask_b_entropy_mean,mask_b_entropy_min,mask_b_entropy_max,mask_b_entropy_std,mask_b_pixel_slot_entropy,mask_b_within_image_diversity,mask_b_within_image_pair_iou_mean,match_rows,match_cols,fail_mask_iou_mean,fail_mask_iou_min,fail_slot_l2,fail_image_mse,fail_reasons,final_score
419,1957,3,1.0785806514307335,0.489409276782352,0.24271548447655034,0.4557297598536181,0.003474778262898326,0.7708975672721863,0.7698663473129272,0.7478027939796448,0.8817118853330612,0.8888289332389832,0.9540170431137085,0.9303785413503647,6.302677775238408e-06,0.9960379600524902,"[0.22994448275972523, 0.22612629373824955, 0.20883948709253275, 0.3350897370364968]",0.20883948709253275,0.3350897370364968,0.25000000015675106,0.04976602454032584,"[0.954151883688783, 0.9694741043215379, 0.9677648581518326, 0.9414316665947614]",0.9582056281892287,0.9414316665947614,0.9694741043215379,0.011359534143946255,0.7237471099822667,0.6247606411731241,0.3752393588268758,7.0575651989202015e-06,0.9942796230316162,"[0.212986793345757, 0.2207389723973625, 0.20546504811989053, 0.36080918609323054]",0.20546504811989053,0.36080918609323054,0.24999999998906014,0.0642032375834737,"[0.9480268598775193, 0.9634417617387308, 0.9617949443190829, 0.9408656189628504]",0.9535322962245458,0.9408656189628504,0.9634417617387308,0.009450177280534077,0.6881024274627549,0.6370389586825345,0.3629610413174655,"[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,,0.4589452754439681
