seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
46,MeanPoolMLP_NLL,1,-0.17764474532065988,-0.31018244552233865,-0.31018244552233865,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,2,-0.39495418052824716,-0.45441876591198027,-0.45441876591198027,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,3,-0.5096357848656872,-0.5589641076042539,-0.5589641076042539,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,4,-0.5783910817990647,-0.5897076795971583,-0.5897076795971583,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,5,-0.6506818501575073,-0.6840229237647284,-0.6840229237647284,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,6,-0.7050362940776496,-0.7365885720555745,-0.7365885720555745,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,7,-0.7412819777174181,-0.741355124314626,-0.741355124314626,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,8,-0.7695313693270271,-0.7846060205641247,-0.7846060205641247,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,9,-0.7924197548322998,-0.8159161609695071,-0.8159161609695071,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
46,MeanPoolMLP_NLL,10,-0.8163953547923443,-0.8094678562784952,-0.8094678562784952,-0.8159161609695071,MeanPoolMLP_NLL,MeanPoolMLP_NLL_seed46,meanpool,MeanPoolMLP,nll,NLL
