seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
45,FactorQuery_NLL,1,0.17160002781015804,-0.12147912480528393,-0.12147912480528393,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,2,-0.275542922745306,-0.3223154018228016,-0.3223154018228016,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,3,-0.4332300676387033,-0.48985884308815003,-0.48985884308815003,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,4,-0.5105009378747755,-0.5500557369277591,-0.5500557369277591,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,5,-0.5787189552687253,-0.5839628177597409,-0.5839628177597409,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,6,-0.6122873447769743,-0.6644487778724186,-0.6644487778724186,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,7,-0.6799830713473931,-0.6996556878468347,-0.6996556878468347,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,8,-0.6983318234204825,-0.7961720059409975,-0.7961720059409975,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,9,-0.8150765670712452,-0.8199166452695453,-0.8199166452695453,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
45,FactorQuery_NLL,10,-0.8474959831935809,-0.8670996366228376,-0.8670996366228376,-0.8670996366228376,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL
