factor_j,slice,n,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,seed,model,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
0,lo10,2520,0.5076859593391418,0.3946302831172943,-0.3900648057460785,0.24812515079975128,0.042256467044353485,0.042256467044353485,"[0.11914867907762527, 0.018588963896036148, 0.02912864089012146, 0.027305185794830322, 0.03576463460922241, 0.03939421847462654, 0.05899837613105774, 0.022941915318369865, 0.015937935560941696, 0.05535615235567093]","[[0.32341268658638, 0.6853174567222595, 0.8563492298126221, 0.9321428537368774], [0.4912698268890381, 0.8107143044471741, 0.913095235824585, 0.9634920358657837], [0.4912698268890381, 0.7769841551780701, 0.879365086555481, 0.9309523701667786], [0.5134920477867126, 0.8007936477661133, 0.8996031880378723, 0.9523809552192688], [0.45992064476013184, 0.7873015999794006, 0.8980158567428589, 0.9484127163887024], [0.45793649554252625, 0.783730149269104, 0.8940476179122925, 0.9527778029441833], [0.3888888955116272, 0.7071428298950195, 0.851190447807312, 0.9269841313362122], [0.5182539820671082, 0.7988095283508301, 0.8980158567428589, 0.9503968358039856], [0.4809523820877075, 0.7992063760757446, 0.9071428775787354, 0.9595237970352173], [0.386904776096344, 0.7873015999794006, 0.9384920597076416, 0.9686508178710938]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
0,hi10,2520,0.5195116400718689,0.39586615562438965,-0.35625097155570984,0.26897913217544556,0.03593740612268448,0.03593740612268448,"[0.0956810712814331, 0.021972518414258957, 0.04033515229821205, 0.035453926771879196, 0.026526153087615967, 0.024209177121520042, 0.029261432588100433, 0.02173815295100212, 0.03083786927163601, 0.033358607441186905]","[[0.42023810744285583, 0.7083333134651184, 0.8238095045089722, 0.8916666507720947], [0.47857141494750977, 0.7749999761581421, 0.8904761672019958, 0.9432539939880371], [0.4908730089664459, 0.7896825671195984, 0.8916666507720947, 0.9503968358039856], [0.4829365015029907, 0.803174614906311, 0.898809552192688, 0.9507936239242554], [0.49365079402923584, 0.8067460060119629, 0.9115079641342163, 0.9571428298950195], [0.4873015880584717, 0.7813491821289062, 0.8884920477867126, 0.9404761791229248], [0.4623015820980072, 0.7646825313568115, 0.8579365015029907, 0.9222221970558167], [0.46785715222358704, 0.7777777910232544, 0.8861111402511597, 0.9444444179534912], [0.45793649554252625, 0.7888888716697693, 0.8936507701873779, 0.9488095045089722], [0.3857142925262451, 0.8035714030265808, 0.9103174805641174, 0.9535714387893677]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
1,lo10,2520,0.5017678737640381,0.3782247304916382,-0.4248124063014984,0.24407508969306946,0.039028506726026535,0.039028506726026535,"[0.036964673548936844, 0.08554310351610184, 0.04457596316933632, 0.04264244809746742, 0.03583960607647896, 0.026425575837492943, 0.01644987054169178, 0.02912542223930359, 0.026162326335906982, 0.04655607417225838]","[[0.46865078806877136, 0.7869047522544861, 0.8980158567428589, 0.9531745910644531], [0.4067460298538208, 0.7067460417747498, 0.8396825194358826, 0.9194444417953491], [0.4928571283817291, 0.7825396656990051, 0.8785714507102966, 0.9357143044471741], [0.4952380955219269, 0.8071428537368774, 0.9059523940086365, 0.954365074634552], [0.4849206209182739, 0.809920608997345, 0.9047619104385376, 0.9607142806053162], [0.5242063403129578, 0.800000011920929, 0.8976190686225891, 0.9488095045089722], [0.49563491344451904, 0.795634925365448, 0.8928571343421936, 0.9412698149681091], [0.49166667461395264, 0.7777777910232544, 0.8829365372657776, 0.942460298538208], [0.4773809611797333, 0.7928571701049805, 0.9027777910232544, 0.9607142806053162], [0.375, 0.8027777671813965, 0.9289682507514954, 0.9690476059913635]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
1,hi10,2520,0.47702693939208984,0.3629075884819031,-0.4606051445007324,0.22592870891094208,0.03100183606147766,0.03100183606147766,"[0.021419310942292213, 0.06071252003312111, 0.029990768060088158, 0.030461497604846954, 0.03448432311415672, 0.04721657559275627, 0.014736701734364033, 0.011634771712124348, 0.01904171332716942, 0.04032014310359955]","[[0.4833333194255829, 0.800000011920929, 0.9007936716079712, 0.9488095045089722], [0.4027777910232544, 0.7218254208564758, 0.8563492298126221, 0.9301587343215942], [0.47976189851760864, 0.7849206328392029, 0.9003968238830566, 0.9523809552192688], [0.48849207162857056, 0.8059523701667786, 0.8980158567428589, 0.9484127163887024], [0.49960318207740784, 0.7976190447807312, 0.8940476179122925, 0.9428571462631226], [0.44841268658638, 0.7579365372657776, 0.8777777552604675, 0.9329364895820618], [0.5015873312950134, 0.8019841313362122, 0.904365062713623, 0.9523809552192688], [0.5198412537574768, 0.8115079402923584, 0.9095237851142883, 0.9579365253448486], [0.49841269850730896, 0.7932539582252502, 0.8996031880378723, 0.9488095045089722], [0.40912699699401855, 0.8281745910644531, 0.938095211982727, 0.9630952477455139]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
2,lo10,2520,0.5123977065086365,0.3928990662097931,-0.3927519619464874,0.24941512942314148,0.04953281208872795,0.04953281208872795,"[0.04749196395277977, 0.024016132578253746, 0.20190781354904175, 0.026982294395565987, 0.0450938455760479, 0.03230058774352074, 0.026188435032963753, 0.022217294201254845, 0.020439043641090393, 0.04869075119495392]","[[0.4503968358039856, 0.7722222208976746, 0.8908730149269104, 0.9392856955528259], [0.4809523820877075, 0.7650793790817261, 0.8761904835700989, 0.9392856955528259], [0.29325395822525024, 0.5757936239242554, 0.7444444298744202, 0.8642857074737549], [0.4892857074737549, 0.803174614906311, 0.9079365134239197, 0.9579365253448486], [0.5234127044677734, 0.8313491940498352, 0.9269841313362122, 0.9690476059913635], [0.4948412775993347, 0.7888888716697693, 0.8916666507720947, 0.9503968358039856], [0.47380951046943665, 0.7714285850524902, 0.8904761672019958, 0.9484127163887024], [0.5313491821289062, 0.8087301850318909, 0.8980158567428589, 0.9527778029441833], [0.5023809671401978, 0.7976190447807312, 0.8980158567428589, 0.9539682269096375], [0.3817460238933563, 0.8087301850318909, 0.9305555820465088, 0.9642857313156128]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
2,hi10,2520,0.541603684425354,0.41918009519577026,-0.3159315586090088,0.26482337713241577,0.049560319632291794,0.049560319632291794,"[0.04401753470301628, 0.023494822904467583, 0.1725444346666336, 0.039026957005262375, 0.08629758656024933, 0.01991748809814453, 0.024880865588784218, 0.01305433176457882, 0.02666332945227623, 0.04570582136511803]","[[0.46190476417541504, 0.7527777552604675, 0.8718253970146179, 0.9341269731521606], [0.47777777910232544, 0.7825396656990051, 0.8940476179122925, 0.946825385093689], [0.2738095223903656, 0.6230158805847168, 0.7908729910850525, 0.8865079283714294], [0.4571428596973419, 0.7706349492073059, 0.8801587224006653, 0.9404761791229248], [0.40238094329833984, 0.7095237970352173, 0.836904764175415, 0.9158729910850525], [0.49047619104385376, 0.7976190447807312, 0.9067460298538208, 0.9519841074943542], [0.4710317552089691, 0.7698412537574768, 0.8690476417541504, 0.9345238208770752], [0.516269862651825, 0.7944444417953491, 0.8857142925262451, 0.9361110925674438], [0.4789682626724243, 0.7988095283508301, 0.9075396656990051, 0.9496031999588013], [0.386904776096344, 0.807539701461792, 0.9321428537368774, 0.961904764175415]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
3,lo10,2520,0.5460655689239502,0.4322334825992584,-0.30622127652168274,0.25824540853500366,0.07546897977590561,0.07546897977590561,"[0.062470246106386185, 0.02256864123046398, 0.08047758787870407, 0.3525289297103882, 0.0634693130850792, 0.052656881511211395, 0.03501610457897186, 0.01708088256418705, 0.020236212760210037, 0.04818502441048622]","[[0.4384920597076416, 0.7468253970146179, 0.8678571581840515, 0.9289682507514954], [0.49444442987442017, 0.7829365134239197, 0.8904761672019958, 0.9444444179534912], [0.4174603223800659, 0.7226190567016602, 0.848809540271759, 0.9158729910850525], [0.11666666716337204, 0.4611110985279083, 0.6988095045089722, 0.8357142806053162], [0.45198413729667664, 0.7452380657196045, 0.8718253970146179, 0.9376984238624573], [0.4551587402820587, 0.7583333253860474, 0.8829365372657776, 0.9361110925674438], [0.44007936120033264, 0.7432539463043213, 0.8638888597488403, 0.9289682507514954], [0.519444465637207, 0.8123015761375427, 0.901190459728241, 0.9488095045089722], [0.4908730089664459, 0.7924603223800659, 0.9015873074531555, 0.9507936239242554], [0.39325398206710815, 0.8035714030265808, 0.9269841313362122, 0.9607142806053162]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
3,hi10,2520,0.5443485379219055,0.4287828505039215,-0.3163716495037079,0.2684321701526642,0.06890071928501129,0.06890071928501129,"[0.04566192626953125, 0.04687727242708206, 0.08109239488840103, 0.31636950373649597, 0.033291228115558624, 0.055734019726514816, 0.025223594158887863, 0.017270367592573166, 0.02349151112139225, 0.04399538412690163]","[[0.49047619104385376, 0.8067460060119629, 0.9059523940086365, 0.9579365253448486], [0.4456349313259125, 0.7507936358451843, 0.8809523582458496, 0.938095211982727], [0.3968254029750824, 0.7246031761169434, 0.8623015880584717, 0.9238095283508301], [0.16150793433189392, 0.5099206566810608, 0.7103174328804016, 0.8563492298126221], [0.47777777910232544, 0.7916666865348816, 0.9071428775787354, 0.954365074634552], [0.4734126925468445, 0.7488095164299011, 0.8611111044883728, 0.9257936477661133], [0.5154761672019958, 0.8182539939880371, 0.9134920835494995, 0.961904764175415], [0.526190459728241, 0.8003968000411987, 0.8837301731109619, 0.9365079402923584], [0.5023809671401978, 0.8059523701667786, 0.9067460298538208, 0.9567460417747498], [0.3928571343421936, 0.815079391002655, 0.9392856955528259, 0.9686508178710938]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
4,lo10,2520,0.5402297973632812,0.4233073592185974,-0.33811894059181213,0.24075756967067719,0.07890139520168304,0.07890139520168304,"[0.05307586491107941, 0.04372764751315117, 0.044367045164108276, 0.06543634831905365, 0.3830426037311554, 0.07970701158046722, 0.02796054817736149, 0.025606375187635422, 0.016802078112959862, 0.04928842559456825]","[[0.4523809552192688, 0.795634925365448, 0.9051587581634521, 0.9555555582046509], [0.4861111044883728, 0.7682539820671082, 0.8821428418159485, 0.9420635104179382], [0.5138888955116272, 0.8123015761375427, 0.9150793552398682, 0.9611111283302307], [0.4325396716594696, 0.7202380895614624, 0.8420634865760803, 0.9119047522544861], [0.09007936716079712, 0.4337301552295685, 0.6928571462631226, 0.848809540271759], [0.42698413133621216, 0.7214285731315613, 0.8384920358657837, 0.9091269969940186], [0.46785715222358704, 0.7722222208976746, 0.8849206566810608, 0.9412698149681091], [0.4849206209182739, 0.7960317730903625, 0.8952381014823914, 0.9511904716491699], [0.4841269850730896, 0.7900793552398682, 0.894444465637207, 0.9428571462631226], [0.3861111104488373, 0.8079364895820618, 0.9353174567222595, 0.9666666388511658]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
4,hi10,2520,0.507393479347229,0.40135446190834045,-0.3860389292240143,0.24945378303527832,0.06419101357460022,0.06419101357460022,"[0.03230853006243706, 0.01675574667751789, 0.06933458894491196, 0.04231276363134384, 0.3375821113586426, 0.03941243141889572, 0.016985401511192322, 0.018016928806900978, 0.018734818324446678, 0.05046681687235832]","[[0.5130952596664429, 0.829365074634552, 0.9194444417953491, 0.9567460417747498], [0.4861111044883728, 0.7892857193946838, 0.8999999761581421, 0.9535714387893677], [0.5444444417953491, 0.8388888835906982, 0.9218254089355469, 0.9579365253448486], [0.47579365968704224, 0.7682539820671082, 0.8833333253860474, 0.9420635104179382], [0.13253968954086304, 0.5095238089561462, 0.7436507940292358, 0.8742063641548157], [0.45873016119003296, 0.7690476179122925, 0.8829365372657776, 0.9384920597076416], [0.49563491344451904, 0.8035714030265808, 0.9134920835494995, 0.961904764175415], [0.5408729910850525, 0.8154761791229248, 0.8980158567428589, 0.9440476298332214], [0.48174601793289185, 0.7785714268684387, 0.8972222208976746, 0.9503968358039856], [0.35873016715049744, 0.8027777671813965, 0.9361110925674438, 0.9714285731315613]]",46,MeanPoolLinear_NLL,MeanPoolLinear_NLL,MeanPoolLinear_NLL_seed46,meanpool_linear,MeanPoolLinear,nll,NLL
