a,b,factor_j,target_gap_std,protected_joint_dist_std,protected_max_drift_std,latent_score,image_mse,mask_iou_mean,mask_iou_median,mask_iou_min,slot_l2_mean,slot_l2_median,slot_l2_max,slot_cos_mean,mask_a_raw_min,mask_a_raw_max,mask_a_area_per_slot,mask_a_area_min,mask_a_area_max,mask_a_area_mean,mask_a_area_std,mask_a_entropy_per_slot,mask_a_entropy_mean,mask_a_entropy_min,mask_a_entropy_max,mask_a_entropy_std,mask_a_pixel_slot_entropy,mask_a_within_image_diversity,mask_a_within_image_pair_iou_mean,mask_b_raw_min,mask_b_raw_max,mask_b_area_per_slot,mask_b_area_min,mask_b_area_max,mask_b_area_mean,mask_b_area_std,mask_b_entropy_per_slot,mask_b_entropy_mean,mask_b_entropy_min,mask_b_entropy_max,mask_b_entropy_std,mask_b_pixel_slot_entropy,mask_b_within_image_diversity,mask_b_within_image_pair_iou_mean,match_rows,match_cols,fail_mask_iou_mean,fail_mask_iou_min,fail_slot_l2,fail_image_mse,fail_reasons,final_score
22867,22041,5,0.7114491906296985,0.4366309410241012,0.24406409911588012,0.4773891772350716,0.018206948414444923,0.6451197266578674,0.6408892869949341,0.6128249168395996,1.306850552558899,1.306189239025116,1.404528021812439,0.8963522762060165,6.182544166222215e-05,0.9982946515083313,"[0.20139997915377883, 0.22751518540426652, 0.2759776726350047, 0.2951071620032337]",0.20139997915377883,0.2951071620032337,0.24999999979907095,0.0373397390630113,"[0.9353420782305495, 0.9578017873027318, 0.9570478858778898, 0.9249673719120003]",0.9437897808307929,0.9249673719120003,0.9578017873027318,0.014122326574770859,0.6521937538762516,0.7221281929108725,0.27787180708912745,2.8238941013114527e-05,0.9989750385284424,"[0.1913592390795822, 0.23468136546433271, 0.2508663398719335, 0.32309305633205554]",0.1913592390795822,0.32309305633205554,0.250000000186976,0.04747827090916877,"[0.9338462340595383, 0.9551488355405784, 0.9621528106802929, 0.9336950644362396]",0.9462107361791623,0.9336950644362396,0.9621528106802929,0.012684264971185027,0.6626177793434869,0.7090790934967002,0.2909209065032999,"[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,,0.7817856048613248
