seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
45,FlatMLP_RESVAR,1,-0.1039617592401185,-0.26196241323910063,-0.4766818284609961,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,2,-0.6014573938884432,-0.7380346280052549,-0.8517532952626546,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,3,-0.8202301079003268,-0.8997398868818132,-0.9908463872046698,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,4,-0.9259013211243577,-0.8920734811964489,-0.9774389642382425,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,5,-1.0240362933914078,-1.0666809482423085,-1.1390677373371427,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,6,-1.0796880772168465,-1.1143751486520919,-1.184848524578034,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,7,-1.1265599476260904,-1.110221627174862,-1.1743693637091015,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,8,-1.201500226067908,-1.2226634712824747,-1.2844424150860498,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,9,-1.2292321932925538,-1.247447708069332,-1.3066318106272865,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
45,FlatMLP_RESVAR,10,-1.2595704336603692,-1.2769421795436313,-1.3325433175525967,-1.3325433175525967,FlatMLP_RESVAR,FlatMLP_RESVAR_seed45,flatmlp,FlatMLP,residual_variance_reg,RESVAR
