seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
47,DeepSets_RESVAR,1,0.2075069774459305,-0.0638431890758257,-0.33280840213336643,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,2,-0.1643626484606001,-0.24664519720607334,-0.49132810348556155,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,3,-0.3065115862338421,-0.3437146702645317,-0.5710945698571583,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,4,-0.38934947194035513,-0.4329176220061287,-0.6412283068611508,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,5,-0.4554502854061295,-0.49957728024513004,-0.6872971794340346,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,6,-0.5282931974745722,-0.5382423900801038,-0.7169080246062506,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,7,-0.5666956920724697,-0.5155358501843044,-0.6958791175342741,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,8,-0.6115717607116363,-0.6176538579804557,-0.78301858879271,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,9,-0.6465249309001566,-0.6604714425026424,-0.8144572030173408,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
47,DeepSets_RESVAR,10,-0.7064612505927919,-0.7977059028640626,-0.9154638601863195,-0.9154638601863195,DeepSets_RESVAR,DeepSets_RESVAR_seed47,deepsets,DeepSets,residual_variance_reg,RESVAR
