a,b,factor_j,target_gap_std,protected_joint_dist_std,protected_max_drift_std,latent_score,image_mse,mask_iou_mean,mask_iou_median,mask_iou_min,slot_l2_mean,slot_l2_median,slot_l2_max,slot_cos_mean,mask_a_raw_min,mask_a_raw_max,mask_a_area_per_slot,mask_a_area_min,mask_a_area_max,mask_a_area_mean,mask_a_area_std,mask_a_entropy_per_slot,mask_a_entropy_mean,mask_a_entropy_min,mask_a_entropy_max,mask_a_entropy_std,mask_a_pixel_slot_entropy,mask_a_within_image_diversity,mask_a_within_image_pair_iou_mean,mask_b_raw_min,mask_b_raw_max,mask_b_area_per_slot,mask_b_area_min,mask_b_area_max,mask_b_area_mean,mask_b_area_std,mask_b_entropy_per_slot,mask_b_entropy_mean,mask_b_entropy_min,mask_b_entropy_max,mask_b_entropy_std,mask_b_pixel_slot_entropy,mask_b_within_image_diversity,mask_b_within_image_pair_iou_mean,match_rows,match_cols,fail_mask_iou_mean,fail_mask_iou_min,fail_slot_l2,fail_image_mse,fail_reasons,final_score
16464,15284,9,1.852145702233132,0.2504524001199679,0.20849075333862888,0.0363913246773131,0.021470045670866966,0.9097021222114563,0.912354588508606,0.8960431218147278,0.9056888222694397,0.911549836397171,0.9288081526756287,0.9391185343265533,1.559313176358046e-07,0.9932942986488342,"[0.20323552034572234, 0.22863859556075283, 0.25612669871011917, 0.31199918530736537]",0.20323552034572234,0.31199918530736537,0.24999999998098993,0.04038768863408144,"[0.9577895965344025, 0.9694010994770337, 0.9728073558892703, 0.9387625490521047]",0.9596901502382028,0.9387625490521047,0.9728073558892703,0.013303572969290536,0.7409152009877369,0.62437793261177,0.37562206738823,6.405258545782999e-08,0.9939072728157043,"[0.20363729078013293, 0.22891866465964839, 0.25734287622985974, 0.3101011686941782]",0.20363729078013293,0.3101011686941782,0.2500000000909548,0.03956005502925713,"[0.9567635227439701, 0.9688149360041387, 0.9729673116539729, 0.9378621267351555]",0.9591019742843092,0.9378621267351555,0.9729673116539729,0.013630743608322253,0.7381272782898571,0.6244756309250803,0.3755243690749197,"[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,,-0.04748758756991828
18396,18288,9,1.4426232011436992,0.4078958199868826,0.22365494019181487,0.2871123849020039,0.014944943599402905,0.8554961681365967,0.8560209274291992,0.8278010487556458,0.9452321976423264,0.934486597776413,0.9852707386016846,0.9359615594148636,9.906427294481546e-06,0.9840695261955261,"[0.2074274788414694, 0.2544253328987054, 0.26634579626505683, 0.27180139157006344]",0.2074274788414694,0.27180139157006344,0.24999999989382377,0.025369710576728502,"[0.9588574408296611, 0.9737915850682466, 0.976627564475098, 0.9407937749180267]",0.9625175913227582,0.9407937749180267,0.976627564475098,0.014243552735814026,0.7710621824997477,0.6287357835429421,0.37126421645705787,4.794468623003922e-06,0.9834091663360596,"[0.20485656634159877, 0.2492799772705574, 0.2637087844887134, 0.2821546721596433]",0.20485656634159877,0.2821546721596433,0.25000000006512824,0.02854952604271004,"[0.9584300249518003, 0.9719050291368008, 0.9767153475212933, 0.9420752017086793]",0.9622814008296434,0.9420752017086793,0.9767153475212933,0.01345433589925747,0.7671747993537041,0.6265569900525236,0.3734430099474764,"[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,,0.26732171139738514
