a,b,factor_j,target_gap_std,protected_joint_dist_std,protected_max_drift_std,latent_score,image_mse,mask_iou_mean,mask_iou_median,mask_iou_min,slot_l2_mean,slot_l2_median,slot_l2_max,slot_cos_mean,mask_a_raw_min,mask_a_raw_max,mask_a_area_per_slot,mask_a_area_min,mask_a_area_max,mask_a_area_mean,mask_a_area_std,mask_a_entropy_per_slot,mask_a_entropy_mean,mask_a_entropy_min,mask_a_entropy_max,mask_a_entropy_std,mask_a_pixel_slot_entropy,mask_a_within_image_diversity,mask_a_within_image_pair_iou_mean,mask_b_raw_min,mask_b_raw_max,mask_b_area_per_slot,mask_b_area_min,mask_b_area_max,mask_b_area_mean,mask_b_area_std,mask_b_entropy_per_slot,mask_b_entropy_mean,mask_b_entropy_min,mask_b_entropy_max,mask_b_entropy_std,mask_b_pixel_slot_entropy,mask_b_within_image_diversity,mask_b_within_image_pair_iou_mean,match_rows,match_cols,fail_mask_iou_mean,fail_mask_iou_min,fail_slot_l2,fail_image_mse,fail_reasons,final_score
6688,5166,2,1.652719829592927,0.3045446705202828,0.16749796458969246,0.09962417804396667,0.006496209651231766,0.6830779314041138,0.6864795684814453,0.6590973734855652,1.2920553237199783,1.2629836797714233,1.7545106410980225,0.8765523135662079,7.193114925030386e-06,0.9780020117759705,"[0.18349849153249964, 0.24795484089529607, 0.2869288880095624, 0.28161777913653907]",0.18349849153249964,0.2869288880095624,0.2499999998934743,0.0412009102792837,"[0.9591024546087956, 0.9675258055337829, 0.9758122135964363, 0.9354559486740343]",0.9594741056032623,0.9354559486740343,0.9758122135964363,0.0150729362709002,0.745683212140754,0.648761161343768,0.35123883865623196,2.3322079869103618e-05,0.995119571685791,"[0.1960342524197598, 0.23246196099449046, 0.2612871165150068, 0.31021667112459284]",0.1960342524197598,0.31021667112459284,0.2500000002634625,0.041753237014043855,"[0.9549081233968665, 0.9694360254044126, 0.9730582347974539, 0.938824032717566]",0.9590566040790747,0.938824032717566,0.9730582347974539,0.013512446907314176,0.7382257761255776,0.615821625616104,0.38417837438389596,"[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,,0.3247249875478686
