seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
45,MeanPoolMLP_RESVAR,1,0.13865630892961167,-0.1042595017429382,-0.3671344513363308,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,2,-0.16563249680520786,-0.20634326177930076,-0.43500853941554113,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,3,-0.30558115431871363,-0.3935468936723376,-0.5729706886458018,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,4,-0.4466460613451727,-0.47910285211744763,-0.6410558657040671,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,5,-0.5173700912541183,-0.5205560241048298,-0.6705105467069716,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,6,-0.5687009978294373,-0.5851309956823076,-0.728376038869222,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,7,-0.6096254949258538,-0.6325826438268026,-0.7711382548771207,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,8,-0.6430657648829976,-0.626162213446602,-0.7609147104762849,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,9,-0.672684038618885,-0.6752346051306951,-0.8054013940644643,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
45,MeanPoolMLP_RESVAR,10,-0.6957143404117968,-0.688199022573138,-0.819175259007348,-0.819175259007348,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
