factor_j,slice,n,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,seed,model,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
0,lo10,2520,0.3065640926361084,0.2307095229625702,-0.9469926357269287,0.09805484116077423,0.02355426736176014,0.02355426736176014,"[0.020798027515411377, 0.007201103027909994, 0.023152684792876244, 0.03449577838182449, 0.03767986595630646, 0.05041193962097168, 0.007179317995905876, 0.023243460804224014, 0.023840371519327164, 0.0075401198118925095]","[[0.5027777552604675, 0.807539701461792, 0.9027777910232544, 0.9492063522338867], [0.5059523582458496, 0.7873015999794006, 0.8884920477867126, 0.938095211982727], [0.5210317373275757, 0.809920608997345, 0.8876984119415283, 0.9341269731521606], [0.5369047522544861, 0.8051587343215942, 0.8873015642166138, 0.9345238208770752], [0.4793650805950165, 0.7642857432365417, 0.8666666746139526, 0.9166666865348816], [0.4932539761066437, 0.7674603462219238, 0.8694444298744202, 0.9246031641960144], [0.4972222149372101, 0.7904762029647827, 0.8817460536956787, 0.9373015761375427], [0.46785715222358704, 0.7833333611488342, 0.8996031880378723, 0.9555555582046509], [0.5400793552398682, 0.8222222328186035, 0.9115079641342163, 0.9511904716491699], [0.3142857253551483, 0.6904761791229248, 0.8396825194358826, 0.9194444417953491]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
0,hi10,2520,0.3259117603302002,0.24464771151542664,-0.8437567949295044,0.10338295251131058,0.023463619872927666,0.023463619872927666,"[0.03866530582308769, 0.014573251828551292, 0.029278352856636047, 0.025243006646633148, 0.03334863483905792, 0.03289034217596054, 0.01483150478452444, 0.014621816575527191, 0.022335423156619072, 0.008848563767969608]","[[0.44007936120033264, 0.776190459728241, 0.8833333253860474, 0.938095211982727], [0.4722222089767456, 0.7666666507720947, 0.867460310459137, 0.9238095283508301], [0.47380951046943665, 0.7523809671401978, 0.8515872955322266, 0.9107142686843872], [0.5055555701255798, 0.7873015999794006, 0.8813492059707642, 0.9242063760757446], [0.5138888955116272, 0.7845237851142883, 0.8785714507102966, 0.9257936477661133], [0.49444442987442017, 0.7682539820671082, 0.8690476417541504, 0.9273809790611267], [0.48055556416511536, 0.7753968238830566, 0.8654761910438538, 0.9174603223800659], [0.46865078806877136, 0.7682539820671082, 0.8734126687049866, 0.9376984238624573], [0.5091269612312317, 0.8019841313362122, 0.8924603462219238, 0.9408730268478394], [0.35158729553222656, 0.6730158925056458, 0.8198412656784058, 0.8999999761581421]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
1,lo10,2520,0.3055263161659241,0.22835083305835724,-0.916806161403656,0.09456546604633331,0.021615099161863327,0.021615099161863327,"[0.011020595207810402, 0.02431889809668064, 0.02344001643359661, 0.03438504412770271, 0.02566591463983059, 0.034059587866067886, 0.008799485862255096, 0.02019161358475685, 0.028241079300642014, 0.006028751377016306]","[[0.5242063403129578, 0.8047618865966797, 0.9047619104385376, 0.9511904716491699], [0.4575396776199341, 0.7638888955116272, 0.8662698268890381, 0.9210317730903625], [0.5214285850524902, 0.8055555820465088, 0.8888888955116272, 0.9373015761375427], [0.5384920835494995, 0.8103174567222595, 0.8904761672019958, 0.9261904954910278], [0.5329365134239197, 0.7944444417953491, 0.8801587224006653, 0.9269841313362122], [0.5257936716079712, 0.7833333611488342, 0.8702380657196045, 0.9202380776405334], [0.4912698268890381, 0.7861111164093018, 0.8845238089561462, 0.928174614906311], [0.45198413729667664, 0.773809552192688, 0.8956349492073059, 0.9607142806053162], [0.4912698268890381, 0.795634925365448, 0.8904761672019958, 0.9392856955528259], [0.36349207162857056, 0.7186508178710938, 0.867460310459137, 0.9416666626930237]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
1,hi10,2520,0.2988572418689728,0.2237091362476349,-0.9392567276954651,0.08690015971660614,0.022942639887332916,0.022942639887332916,"[0.015978092327713966, 0.026943264529109, 0.02988443151116371, 0.02433510310947895, 0.03411202132701874, 0.04621860012412071, 0.01484280452132225, 0.008675563149154186, 0.01772032305598259, 0.010716183111071587]","[[0.47976189851760864, 0.7734127044677734, 0.8809523582458496, 0.9361110925674438], [0.43492063879966736, 0.72817462682724, 0.836904764175415, 0.9035714268684387], [0.4591269791126251, 0.7539682388305664, 0.8634920716285706, 0.9210317730903625], [0.494047611951828, 0.7749999761581421, 0.875, 0.9265872836112976], [0.5265873074531555, 0.7857142686843872, 0.8666666746139526, 0.9138888716697693], [0.48055556416511536, 0.7519841194152832, 0.8579365015029907, 0.9146825671195984], [0.47777777910232544, 0.7710317373275757, 0.8730158805847168, 0.9257936477661133], [0.4829365015029907, 0.7845237851142883, 0.8992063403129578, 0.9464285969734192], [0.5170634984970093, 0.8190476298332214, 0.9107142686843872, 0.9551587104797363], [0.28928571939468384, 0.6289682388305664, 0.7861111164093018, 0.875]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
2,lo10,2520,0.31309065222740173,0.2357066571712494,-0.9088676571846008,0.09424012899398804,0.026512974873185158,0.026512974873185158,"[0.014893301762640476, 0.018988382071256638, 0.04860265925526619, 0.04578172042965889, 0.03820723667740822, 0.04298214614391327, 0.011826668865978718, 0.017192399129271507, 0.01875368133187294, 0.007901554927229881]","[[0.49960318207740784, 0.7773809432983398, 0.8730158805847168, 0.9309523701667786], [0.4690476059913635, 0.7472222447395325, 0.8595238327980042, 0.9170634746551514], [0.4734126925468445, 0.7611111402511597, 0.8507936596870422, 0.8964285850524902], [0.4781745970249176, 0.7539682388305664, 0.8579365015029907, 0.9111111164093018], [0.4869047701358795, 0.769444465637207, 0.8817460536956787, 0.9317460060119629], [0.4988095164299011, 0.7666666507720947, 0.867460310459137, 0.9218254089355469], [0.466269850730896, 0.7702381014823914, 0.8654761910438538, 0.9194444417953491], [0.4781745970249176, 0.769444465637207, 0.8813492059707642, 0.9488095045089722], [0.5115079283714294, 0.8190476298332214, 0.9119047522544861, 0.9615079164505005], [0.36349207162857056, 0.6964285969734192, 0.836904764175415, 0.913095235824585]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
2,hi10,2520,0.36359333992004395,0.2764280438423157,-0.7237723469734192,0.11327692866325378,0.04103901609778404,0.04103901609778404,"[0.03113660030066967, 0.027546808123588562, 0.09826428443193436, 0.04353255778551102, 0.07696179300546646, 0.050713494420051575, 0.023544957861304283, 0.02401953563094139, 0.02710096910595894, 0.00756917055696249]","[[0.45793649554252625, 0.7603174448013306, 0.8646825551986694, 0.9214285612106323], [0.460317462682724, 0.733730137348175, 0.8468254208564758, 0.901190459728241], [0.3698412775993347, 0.6499999761581421, 0.7809523940086365, 0.8535714149475098], [0.47777777910232544, 0.7658730149269104, 0.855555534362793, 0.9115079641342163], [0.43293651938438416, 0.7138888835906982, 0.8246031999588013, 0.891269862651825], [0.45992064476013184, 0.7452380657196045, 0.8650793433189392, 0.9265872836112976], [0.47261905670166016, 0.7623015642166138, 0.8623015880584717, 0.9103174805641174], [0.454365074634552, 0.779365062713623, 0.891269862651825, 0.9432539939880371], [0.5170634984970093, 0.8103174567222595, 0.901190459728241, 0.9420635104179382], [0.3722222149372101, 0.692460298538208, 0.8361111283302307, 0.9154762029647827]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
3,lo10,2520,0.34433406591415405,0.2658753991127014,-0.7884696125984192,0.08972319960594177,0.0576632097363472,0.0576632097363472,"[0.018956739455461502, 0.020003490149974823, 0.09324435144662857, 0.21660612523555756, 0.08229617029428482, 0.09558431059122086, 0.006051311269402504, 0.013932245783507824, 0.023364128544926643, 0.006593215744942427]","[[0.48650792241096497, 0.7769841551780701, 0.8718253970146179, 0.9190475940704346], [0.45277777314186096, 0.7515873312950134, 0.8567460179328918, 0.9083333611488342], [0.3960317373275757, 0.6563491821289062, 0.7714285850524902, 0.841269850730896], [0.2857142984867096, 0.5515872836112976, 0.6964285969734192, 0.7932539582252502], [0.4365079402923584, 0.7182539701461792, 0.8400793671607971, 0.894444465637207], [0.3761904835700989, 0.6805555820465088, 0.8083333373069763, 0.8888888955116272], [0.5027777552604675, 0.7853174805641174, 0.8805555701255798, 0.9337301850318909], [0.4742063581943512, 0.788095235824585, 0.8952381014823914, 0.9476190209388733], [0.5345237851142883, 0.8313491940498352, 0.9198412895202637, 0.9623016119003296], [0.36071428656578064, 0.7126984000205994, 0.8563492298126221, 0.9293650984764099]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
3,hi10,2520,0.36739271879196167,0.2847999334335327,-0.7382628321647644,0.11351289600133896,0.05254041403532028,0.05254041403532028,"[0.024084996432065964, 0.02434558980166912, 0.06472171097993851, 0.2250111699104309, 0.0386073999106884, 0.08421929180622101, 0.008015133440494537, 0.022508887574076653, 0.02864667773246765, 0.005243302322924137]","[[0.4821428656578064, 0.7773809432983398, 0.8738095164299011, 0.9214285612106323], [0.45992064476013184, 0.7464285492897034, 0.8460317254066467, 0.9119047522544861], [0.4273809492588043, 0.7095237970352173, 0.8222222328186035, 0.8888888955116272], [0.26825398206710815, 0.5472221970558167, 0.6916666626930237, 0.795634925365448], [0.4892857074737549, 0.7579365372657776, 0.8547618985176086, 0.9095237851142883], [0.4464285671710968, 0.6972222328186035, 0.8134920597076416, 0.8849206566810608], [0.5, 0.788095235824585, 0.8880952596664429, 0.9376984238624573], [0.46587300300598145, 0.7797619104385376, 0.8920634984970093, 0.9547619223594666], [0.5257936716079712, 0.8182539939880371, 0.9111111164093018, 0.9555555582046509], [0.3928571343421936, 0.7289682626724243, 0.8638888597488403, 0.934920608997345]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
4,lo10,2520,0.34746497869491577,0.2677013874053955,-0.7983075380325317,0.08512939512729645,0.06650899350643158,0.06650899350643158,"[0.01267855241894722, 0.02072136662900448, 0.05498582497239113, 0.1050448939204216, 0.28684937953948975, 0.12277011573314667, 0.006967746652662754, 0.021032964810729027, 0.026579635217785835, 0.007459526415914297]","[[0.511904776096344, 0.8011904954910278, 0.8948412537574768, 0.9337301850318909], [0.45873016119003296, 0.757539689540863, 0.8682539463043213, 0.9261904954910278], [0.4214285612106323, 0.723809540271759, 0.8309524059295654, 0.8976190686225891], [0.38452380895614624, 0.6448412537574768, 0.7583333253860474, 0.8380952477455139], [0.25158730149269104, 0.4841269850730896, 0.6376984119415283, 0.7460317611694336], [0.39841270446777344, 0.6436507701873779, 0.7634920477867126, 0.8507936596870422], [0.5047619342803955, 0.8039682507514954, 0.8976190686225891, 0.9432539939880371], [0.47261905670166016, 0.7869047522544861, 0.8984127044677734, 0.954365074634552], [0.5111111402511597, 0.8230158686637878, 0.9083333611488342, 0.9515873193740845], [0.35952380299568176, 0.7059524059295654, 0.8452380895614624, 0.9297618865966797]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
4,hi10,2520,0.33257585763931274,0.2575872242450714,-0.8741207718849182,0.10304270684719086,0.04178530350327492,0.04178530350327492,"[0.011358940042555332, 0.008958102203905582, 0.02558070793747902, 0.05822852998971939, 0.20900535583496094, 0.05359678715467453, 0.007926911115646362, 0.015535298734903336, 0.019878368824720383, 0.007784036919474602]","[[0.5329365134239197, 0.8126984238624573, 0.8932539820671082, 0.9412698149681091], [0.5198412537574768, 0.8087301850318909, 0.8992063403129578, 0.9460317492485046], [0.5178571343421936, 0.8019841313362122, 0.8873015642166138, 0.9337301850318909], [0.454365074634552, 0.7369047403335571, 0.8376984000205994, 0.9079365134239197], [0.2539682686328888, 0.5968254208564758, 0.7567460536956787, 0.8492063283920288], [0.4464285671710968, 0.7246031761169434, 0.8452380895614624, 0.9214285612106323], [0.5269841551780701, 0.8194444179534912, 0.9047619104385376, 0.9420635104179382], [0.4730158746242523, 0.7888888716697693, 0.8916666507720947, 0.946825385093689], [0.5103174448013306, 0.800000011920929, 0.894444465637207, 0.9436507821083069], [0.335317462682724, 0.6940476298332214, 0.8424603343009949, 0.9107142686843872]]",46,DeepSets_RESVAR,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR
