seed,model,variant_type,corruption,severity,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag,nominal_level,coverage_pf_mean,coverage_pf,coverage_gap_abs_mean,interval_width_mean,interval_width_pf
46,DeepSets_RESVAR,predictive,gaussian_blur,1,0.30824804306030273,0.23119433224201202,-0.9230557680130005,0.09669234603643417,0.016567954793572426,0.016567954793572426,"[0.013514208607375622, 0.007224032189697027, 0.0213035698980093, 0.02297169901430607, 0.021645132452249527, 0.0303532462567091, 0.004980578552931547, 0.015115682035684586, 0.021586425602436066, 0.006984974257647991]","[[0.483650803565979, 0.7776190638542175, 0.8796031475067139, 0.9308333396911621], [0.49166667461395264, 0.7846031785011292, 0.8821428418159485, 0.9346825480461121], [0.48373016715049744, 0.7756349444389343, 0.8721825480461121, 0.9239285588264465], [0.5123412609100342, 0.7871825098991394, 0.8756349086761475, 0.9226587414741516], [0.5151190757751465, 0.7946825623512268, 0.8828174471855164, 0.931071400642395], [0.5058333277702332, 0.7763095498085022, 0.8748015761375427, 0.9285317659378052], [0.4987698495388031, 0.7897619009017944, 0.8870238065719604, 0.9350000023841858], [0.4627380967140198, 0.7767460346221924, 0.891269862651825, 0.9498809576034546], [0.5233333110809326, 0.8120635151863098, 0.9010317325592041, 0.9469444155693054], [0.3533730208873749, 0.696587324142456, 0.8401587009429932, 0.9228571653366089]]",DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,,,,,,
46,DeepSets_RESVAR+posthocT,predictive,gaussian_blur,1,0.30824804306030273,0.23119433224201202,-0.9291010499000549,0.10955262929201126,0.013321655802428722,0.013321655802428722,"[0.0043447730131447315, 0.004808526951819658, 0.01187841221690178, 0.017364034429192543, 0.01956265978515148, 0.025879761204123497, 0.0040741064585745335, 0.012453291565179825, 0.027351902797818184, 0.005499093793332577]","[[0.510357141494751, 0.8051190376281738, 0.899404764175415, 0.9440476298332214], [0.5190873146057129, 0.8123412728309631, 0.903253972530365, 0.948888897895813], [0.5115873217582703, 0.8018254041671753, 0.8921428322792053, 0.9370635151863098], [0.5385317206382751, 0.8112301826477051, 0.8930555582046509, 0.9372618794441223], [0.5413095355033875, 0.818412721157074, 0.9020237922668457, 0.9444047808647156], [0.5308333039283752, 0.803412675857544, 0.8960714340209961, 0.943928599357605], [0.5248809456825256, 0.8170238137245178, 0.9065873026847839, 0.9486904740333557], [0.489126980304718, 0.8078174591064453, 0.9153174757957458, 0.9633333086967468], [0.5502380728721619, 0.8373809456825256, 0.9187698364257812, 0.9585714340209961], [0.3786904811859131, 0.7340475916862488, 0.8725396990776062, 0.9432936310768127]]",DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,,,,,,
46,DeepSets_RESVAR+pfT,predictive,gaussian_blur,1,0.30824804306030273,0.23119433224201202,-0.9306196873555284,0.1094574903980349,0.012934008613228798,0.012934008613228798,"[0.006715867668390274, 0.004035824444144964, 0.011784314177930355, 0.017519086599349976, 0.01969132013618946, 0.02637285366654396, 0.003036752576008439, 0.013783385045826435, 0.0223535243421793, 0.004047143738716841]","[[0.49742063879966736, 0.7926190495491028, 0.8905555605888367, 0.9383730292320251], [0.5103968381881714, 0.8042857050895691, 0.8960714340209961, 0.9453571438789368], [0.5174999833106995, 0.807619035243988, 0.8960714340209961, 0.9398809671401978], [0.5473015904426575, 0.8188095092773438, 0.8991270065307617, 0.9407539963722229], [0.5424603223800659, 0.8192856907844543, 0.9025396704673767, 0.9448809623718262], [0.5388492345809937, 0.8112301826477051, 0.9015079140663147, 0.9471825361251831], [0.5093650817871094, 0.8004761934280396, 0.8945237994194031, 0.9409127235412598], [0.4687301516532898, 0.7846428751945496, 0.897341251373291, 0.9534127116203308], [0.5276190638542175, 0.8155555725097656, 0.9042460322380066, 0.948968231678009], [0.43115079402923584, 0.8033730387687683, 0.9247221946716309, 0.9698412418365479]]",DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,,,,,,
46,DeepSets_RESVAR+conformal90,interval,gaussian_blur,1,0.30824804306030273,0.23119433224201202,-0.9230557680130005,0.09669234603643417,0.016567954793572426,0.016567954793572426,"[0.013514208607375622, 0.007224032189697027, 0.0213035698980093, 0.02297169901430607, 0.021645132452249527, 0.0303532462567091, 0.004980578552931547, 0.015115682035684586, 0.021586425602436066, 0.006984974257647991]",,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,0.9,0.8941587301587302,"[0.8914285714285715, 0.893968253968254, 0.8884126984126984, 0.8948015873015873, 0.8972619047619048, 0.8970634920634921, 0.8879365079365079, 0.8929365079365079, 0.9, 0.8977777777777778]",0.005841269841269847,0.9820424318313599,"[0.8926225900650024, 0.659960925579071, 1.113817572593689, 1.4788316488265991, 1.563741683959961, 1.7123290300369263, 0.5222183465957642, 0.7930070161819458, 0.9389433264732361, 0.1447102427482605]"
46,DeepSets_RESVAR+cdfCal90,interval,gaussian_blur,1,0.30824804306030273,0.23119433224201202,-0.9230557680130005,0.09669234603643417,0.016567954793572426,0.016567954793572426,"[0.013514208607375622, 0.007224032189697027, 0.0213035698980093, 0.02297169901430607, 0.021645132452249527, 0.0303532462567091, 0.004980578552931547, 0.015115682035684586, 0.021586425602436066, 0.006984974257647991]",,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,0.9,0.8980198412698412,"[0.8973412698412698, 0.8917857142857143, 0.895952380952381, 0.8963095238095238, 0.9001190476190476, 0.8953571428571429, 0.8973015873015873, 0.8964682539682539, 0.903968253968254, 0.9055952380952381]",0.003916666666666691,0.9359506926330706,"[0.8561673347807882, 0.6258324085610649, 1.051500176636699, 1.4242543235485703, 1.5390398783660806, 1.6188769734495414, 0.511261844816321, 0.7349215719129478, 0.8918299045537884, 0.10582250970490707]"
46,DeepSets_RESVAR+gaussSplitConf90,interval,gaussian_blur,1,0.30824804306030273,0.23119433224201202,-0.9230557680130005,0.09669234603643417,0.016567954793572426,0.016567954793572426,"[0.013514208607375622, 0.007224032189697027, 0.0213035698980093, 0.02297169901430607, 0.021645132452249527, 0.0303532462567091, 0.004980578552931547, 0.015115682035684586, 0.021586425602436066, 0.006984974257647991]",,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,0.9,0.8959960317460316,"[0.8879365079365079, 0.8932142857142857, 0.8939285714285714, 0.893452380952381, 0.8986111111111111, 0.8965873015873016, 0.8914285714285715, 0.8931746031746032, 0.905, 0.9066269841269842]",0.00632936507936509,0.9447598286873152,"[0.8638752526164112, 0.6299255570152004, 1.0782269537895062, 1.4248150647942373, 1.5261800643748291, 1.6435778967717636, 0.5156432831210717, 0.7345397464304172, 0.8929402598760207, 0.13787420808367828]"
46,DeepSets_RESVAR,predictive,gaussian_blur,3,0.46173757314682007,0.35609161853790283,0.45772072672843933,0.09719783067703247,0.13591957092285156,0.13591957092285156,"[0.5053610801696777, 0.0788920447230339, 0.13592790067195892, 0.1384277045726776, 0.10780993103981018, 0.10096621513366699, 0.16110876202583313, 0.033662497997283936, 0.08556163311004639, 0.01147790253162384]","[[0.14817459881305695, 0.28337302803993225, 0.3645237982273102, 0.43091270327568054], [0.3536111116409302, 0.6036508083343506, 0.7186111211776733, 0.795119047164917], [0.3470238149166107, 0.6026190519332886, 0.7226587533950806, 0.8015872836112976], [0.3633730113506317, 0.6351190209388733, 0.7490872740745544, 0.8240079283714294], [0.3925396800041199, 0.6744444370269775, 0.7951984405517578, 0.8688889145851135], [0.4215872883796692, 0.6961110830307007, 0.807619035243988, 0.8745635151863098], [0.24686507880687714, 0.44726189970970154, 0.5479761958122253, 0.6205952167510986], [0.41849204897880554, 0.7188095450401306, 0.8368650674819946, 0.9028968214988708], [0.4223809540271759, 0.6858730316162109, 0.7799603343009949, 0.8383730053901672], [0.336349219083786, 0.6296428442001343, 0.7645635008811951, 0.847777783870697]]",DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,,,,,,
46,DeepSets_RESVAR+posthocT,predictive,gaussian_blur,3,0.46173757314682007,0.35609161853790283,0.2902008295059204,0.110125333070755,0.12183818966150284,0.12183818966150284,"[0.4921966791152954, 0.06921666860580444, 0.11945436149835587, 0.11754711717367172, 0.08486553281545639, 0.07669083774089813, 0.15323682129383087, 0.023163020610809326, 0.07207119464874268, 0.009939661249518394]","[[0.15769840776920319, 0.3008333444595337, 0.3871428668498993, 0.4551587402820587], [0.37436509132385254, 0.6316666603088379, 0.7482143044471741, 0.820277750492096], [0.36615079641342163, 0.6322619318962097, 0.7524206638336182, 0.8283730149269104], [0.385873019695282, 0.6635317206382751, 0.7756349444389343, 0.849841296672821], [0.41531744599342346, 0.7051190733909607, 0.8242856860160828, 0.8919841051101685], [0.443968266248703, 0.7249603271484375, 0.831944465637207, 0.8949999809265137], [0.26325395703315735, 0.47158730030059814, 0.5740873217582703, 0.6474999785423279], [0.44285714626312256, 0.7499603033065796, 0.863531768321991, 0.922182559967041], [0.4449206292629242, 0.710793673992157, 0.8022618889808655, 0.8575000166893005], [0.35944443941116333, 0.662579357624054, 0.7971031665802002, 0.8742460608482361]]",DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,,,,,,
46,DeepSets_RESVAR+pfT,predictive,gaussian_blur,3,0.46173757314682007,0.35609161853790283,0.3448482297249232,0.11013913821538968,0.12303553521633148,0.12303553521633148,"[0.4983978271484375, 0.07232106477022171, 0.11574894934892654, 0.11068850010633469, 0.08405676484107971, 0.0694672092795372, 0.1580897718667984, 0.030879097059369087, 0.08348705619573593, 0.007219197228550911]","[[0.15289682149887085, 0.2922222316265106, 0.37658730149269104, 0.44349205493927], [0.36845237016677856, 0.6240476369857788, 0.7395238280296326, 0.8118650913238525], [0.3702380955219269, 0.6382142901420593, 0.7582539916038513, 0.8330555558204651], [0.3925793766975403, 0.6724206209182739, 0.7851190567016602, 0.8565079569816589], [0.41630953550338745, 0.7063094973564148, 0.825436532497406, 0.8924603462219238], [0.4517063498497009, 0.7331746220588684, 0.8384127020835876, 0.9009523987770081], [0.2530158758163452, 0.4562698304653168, 0.5582143068313599, 0.630912721157074], [0.42452380061149597, 0.7275000214576721, 0.8441269993782043, 0.908214271068573], [0.4256349205970764, 0.690079391002655, 0.7834126949310303, 0.8413888812065125], [0.4069444537162781, 0.7292063236236572, 0.850595235824585, 0.9111904501914978]]",DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,,,,,,
46,DeepSets_RESVAR+conformal90,interval,gaussian_blur,3,0.46173757314682007,0.35609161853790283,0.45772072672843933,0.09719783067703247,0.13591957092285156,0.13591957092285156,"[0.5053610801696777, 0.0788920447230339, 0.13592790067195892, 0.1384277045726776, 0.10780993103981018, 0.10096621513366699, 0.16110876202583313, 0.033662497997283936, 0.08556163311004639, 0.01147790253162384]",,DeepSets_RESVAR,DeepSets_RESVAR_seed46,deepsets,DeepSets,residual_variance_reg,RESVAR,0.9,0.7479563492063492,"[0.38746031746031745, 0.7584920634920634, 0.7566269841269841, 0.8031746031746032, 0.8259126984126984, 0.8436111111111111, 0.5747222222222222, 0.8657539682539682, 0.8053968253968254, 0.8584126984126984]",0.15204365079365084,0.9820424318313599,"[0.8926225900650024, 0.659960925579071, 1.113817572593689, 1.4788316488265991, 1.563741683959961, 1.7123290300369263, 0.5222183465957642, 0.7930070161819458, 0.9389433264732361, 0.1447102427482605]"
