factor_j,slice,n,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,seed,model,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
0,lo10,2520,0.33698970079421997,0.2540304660797119,-0.782435417175293,0.11527663469314575,0.028651192784309387,0.028651192784309387,"[0.08421775698661804, 0.01042602863162756, 0.016032427549362183, 0.038584787398576736, 0.03885563090443611, 0.04033639654517174, 0.01391482725739479, 0.02041482739150524, 0.012995362281799316, 0.010733870789408684]","[[0.2916666567325592, 0.6396825313568115, 0.8035714030265808, 0.9023809432983398], [0.5003968477249146, 0.7924603223800659, 0.8964285850524902, 0.9408730268478394], [0.4932539761066437, 0.7996031641960144, 0.8952381014823914, 0.9428571462631226], [0.5317460298538208, 0.8166666626930237, 0.9059523940086365, 0.9420635104179382], [0.4892857074737549, 0.7892857193946838, 0.8865079283714294, 0.9305555820465088], [0.4841269850730896, 0.7916666865348816, 0.8849206566810608, 0.9289682507514954], [0.46865078806877136, 0.7615079283714294, 0.8615079522132874, 0.9182539582252502], [0.45873016119003296, 0.7670634984970093, 0.8789682388305664, 0.9472222328186035], [0.5345237851142883, 0.8182539939880371, 0.9051587581634521, 0.9484127163887024], [0.5269841551780701, 0.821825385093689, 0.9138888716697693, 0.9559524059295654]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
0,hi10,2520,0.36658477783203125,0.27425575256347656,-0.6603415012359619,0.12750443816184998,0.028265830129384995,0.028265830129384995,"[0.09126735478639603, 0.009003651328384876, 0.0173113401979208, 0.04687412828207016, 0.028912456706166267, 0.02678547613322735, 0.009884072467684746, 0.01522153802216053, 0.015440324321389198, 0.021957973018288612]","[[0.29722222685813904, 0.6222222447395325, 0.7765873074531555, 0.8734126687049866], [0.49166667461395264, 0.7876983880996704, 0.8932539820671082, 0.942460298538208], [0.4861111044883728, 0.7876983880996704, 0.8821428418159485, 0.9297618865966797], [0.48849207162857056, 0.773809552192688, 0.8805555701255798, 0.9337301850318909], [0.5035714507102966, 0.7813491821289062, 0.8849206566810608, 0.9392856955528259], [0.4900793731212616, 0.7821428775787354, 0.8817460536956787, 0.9357143044471741], [0.49761903285980225, 0.7936508059501648, 0.8916666507720947, 0.942460298538208], [0.4829365015029907, 0.7841269969940186, 0.8845238089561462, 0.9384920597076416], [0.504365086555481, 0.7853174805641174, 0.8777777552604675, 0.9269841313362122], [0.49841269850730896, 0.7988095283508301, 0.8960317373275757, 0.9440476298332214]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
1,lo10,2520,0.34498491883277893,0.2560208737850189,-0.7362124919891357,0.11668483912944794,0.02535054087638855,0.02535054087638855,"[0.020307067781686783, 0.03873293474316597, 0.040046945214271545, 0.02593284472823143, 0.019265135750174522, 0.0434211827814579, 0.015238122083246708, 0.019949309527873993, 0.017510853707790375, 0.013101018965244293]","[[0.47261905670166016, 0.7841269969940186, 0.8888888955116272, 0.9408730268478394], [0.414682537317276, 0.7277777791023254, 0.8507936596870422, 0.9178571701049805], [0.45198413729667664, 0.7535714507102966, 0.8595238327980042, 0.9134920835494995], [0.4968253970146179, 0.7920634746551514, 0.8916666507720947, 0.9396825432777405], [0.5301587581634521, 0.8154761791229248, 0.8992063403129578, 0.940079391002655], [0.5, 0.7813491821289062, 0.8769841194152832, 0.9246031641960144], [0.4920634925365448, 0.7873015999794006, 0.8757936358451843, 0.928174614906311], [0.46269840002059937, 0.783730149269104, 0.8920634984970093, 0.9464285969734192], [0.5126984119415283, 0.7904762029647827, 0.8900793790817261, 0.9234126806259155], [0.4841269850730896, 0.7769841551780701, 0.8809523582458496, 0.932539701461792]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
1,hi10,2520,0.32394328713417053,0.24058708548545837,-0.8295100927352905,0.10971971601247787,0.01984570361673832,0.01984570361673832,"[0.0114747891202569, 0.02511519379913807, 0.017253730446100235, 0.028604108840227127, 0.03440273553133011, 0.04010539501905441, 0.0060853734612464905, 0.01059266459196806, 0.011148598976433277, 0.013674430549144745]","[[0.4968253970146179, 0.7952380776405334, 0.8952381014823914, 0.936904788017273], [0.45198413729667664, 0.7726190686225891, 0.8809523582458496, 0.9337301850318909], [0.5277777910232544, 0.8253968358039856, 0.9055555462837219, 0.949999988079071], [0.5182539820671082, 0.811904788017273, 0.9015873074531555, 0.9511904716491699], [0.4972222149372101, 0.7944444417953491, 0.8972222208976746, 0.940079391002655], [0.4742063581943512, 0.7690476179122925, 0.8738095164299011, 0.9285714030265808], [0.5170634984970093, 0.8170635104179382, 0.908730149269104, 0.9547619223594666], [0.4773809611797333, 0.7865079641342163, 0.8924603462219238, 0.9464285969734192], [0.4952380955219269, 0.800000011920929, 0.904365062713623, 0.9456349015235901], [0.5730158686637878, 0.8559523820877075, 0.9333333373069763, 0.9642857313156128]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
2,lo10,2520,0.3558350205421448,0.2692432105541229,-0.7065865397453308,0.1246374249458313,0.0395292192697525,0.0395292192697525,"[0.019390134140849113, 0.018485860899090767, 0.20195578038692474, 0.02888842485845089, 0.015612748451530933, 0.03227262571454048, 0.01680895872414112, 0.019075265154242516, 0.024883190169930458, 0.017919210717082024]","[[0.46984127163887024, 0.7813491821289062, 0.8789682388305664, 0.9353174567222595], [0.4611110985279083, 0.7650793790817261, 0.8738095164299011, 0.9246031641960144], [0.19920635223388672, 0.47976189851760864, 0.6448412537574768, 0.7690476179122925], [0.5031746029853821, 0.8003968000411987, 0.89682537317276, 0.9444444179534912], [0.5150793790817261, 0.8261904716491699, 0.9166666865348816, 0.9535714387893677], [0.5242063403129578, 0.8007936477661133, 0.8936507701873779, 0.9404761791229248], [0.4892857074737549, 0.7829365134239197, 0.879365086555481, 0.9357143044471741], [0.5003968477249146, 0.7992063760757446, 0.898809552192688, 0.9563491940498352], [0.5523809790611267, 0.8400793671607971, 0.9214285612106323, 0.9571428298950195], [0.5297619104385376, 0.8166666626930237, 0.9071428775787354, 0.9511904716491699]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
2,hi10,2520,0.3879983127117157,0.2943853437900543,-0.6188775897026062,0.1372273713350296,0.03538410738110542,0.03538410738110542,"[0.03273030370473862, 0.01924065686762333, 0.08544044941663742, 0.04088966175913811, 0.06477336585521698, 0.03615695238113403, 0.018556563183665276, 0.01743781380355358, 0.02511868253350258, 0.01349660661071539]","[[0.4472222328186035, 0.7523809671401978, 0.8670634627342224, 0.920634925365448], [0.4869047701358795, 0.7650793790817261, 0.8722222447395325, 0.9214285612106323], [0.36865079402923584, 0.6888889074325562, 0.8111110925674438, 0.8972222208976746], [0.4595237970352173, 0.7591269612312317, 0.8603174686431885, 0.920634925365448], [0.4436507821083069, 0.7246031761169434, 0.8317460417747498, 0.8999999761581421], [0.47460317611694336, 0.7801587581634521, 0.8785714507102966, 0.9365079402923584], [0.4920634925365448, 0.8011904954910278, 0.8865079283714294, 0.936904788017273], [0.4761904776096344, 0.7948412895202637, 0.8940476179122925, 0.9428571462631226], [0.5031746029853821, 0.7988095283508301, 0.8845238089561462, 0.9317460060119629], [0.5226190686225891, 0.8178571462631226, 0.9047619104385376, 0.9480158686637878]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
3,lo10,2520,0.3805839419364929,0.29614704847335815,-0.6520503163337708,0.13258770108222961,0.053014885634183884,0.053014885634183884,"[0.018746504560112953, 0.01066974550485611, 0.05912979692220688, 0.28507000207901, 0.03380274027585983, 0.06318191438913345, 0.013846293091773987, 0.013442661613225937, 0.01847919635474682, 0.013779977336525917]","[[0.4920634925365448, 0.773809552192688, 0.8765873312950134, 0.9305555820465088], [0.4960317313671112, 0.7904762029647827, 0.894444465637207, 0.9373015761375427], [0.4126984179019928, 0.7234126925468445, 0.8444444537162781, 0.9091269969940186], [0.164682537317276, 0.4801587164402008, 0.6964285969734192, 0.8305555582046509], [0.4749999940395355, 0.7833333611488342, 0.8833333253860474, 0.9305555820465088], [0.43293651938438416, 0.7503968477249146, 0.8583333492279053, 0.920634925365448], [0.5222222208976746, 0.8321428298950195, 0.9234126806259155, 0.9626984000205994], [0.4654761850833893, 0.7888888716697693, 0.8920634984970093, 0.9460317492485046], [0.5623015761375427, 0.8392857313156128, 0.916269838809967, 0.9555555582046509], [0.5198412537574768, 0.8123015761375427, 0.8972222208976746, 0.949999988079071]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
3,hi10,2520,0.3932753801345825,0.30224162340164185,-0.6347597241401672,0.14810185134410858,0.047837670892477036,0.047837670892477036,"[0.015230472199618816, 0.020541107282042503, 0.037309251725673676, 0.22982828319072723, 0.02759271301329136, 0.0822879895567894, 0.010584295727312565, 0.021583091467618942, 0.022784452885389328, 0.010635076090693474]","[[0.4972222149372101, 0.8011904954910278, 0.8976190686225891, 0.9448412656784058], [0.4642857015132904, 0.7603174448013306, 0.8650793433189392, 0.9158729910850525], [0.49960318207740784, 0.773809552192688, 0.8738095164299011, 0.9285714030265808], [0.22460317611694336, 0.5587301850318909, 0.75, 0.8464285731315613], [0.5091269612312317, 0.7996031641960144, 0.9047619104385376, 0.9527778029441833], [0.43015873432159424, 0.7186508178710938, 0.8305555582046509, 0.8936507701873779], [0.533730149269104, 0.821825385093689, 0.9091269969940186, 0.9547619223594666], [0.4769841134548187, 0.7654761672019958, 0.8813492059707642, 0.940079391002655], [0.5488095283508301, 0.8448412418365479, 0.9321428537368774, 0.9607142806053162], [0.5059523582458496, 0.791269838809967, 0.8900793790817261, 0.9412698149681091]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
4,lo10,2520,0.3735387325286865,0.2881667912006378,-0.6781665682792664,0.11478028446435928,0.059902239590883255,0.059902239590883255,"[0.021222982555627823, 0.015097984112799168, 0.01657920703291893, 0.07901598513126373, 0.2974236011505127, 0.10847517848014832, 0.013236258178949356, 0.02199734002351761, 0.015026567503809929, 0.010947280563414097]","[[0.4968253970146179, 0.7968254089355469, 0.8960317373275757, 0.9452381134033203], [0.488095223903656, 0.7805555462837219, 0.8829365372657776, 0.9321428537368774], [0.5166666507720947, 0.8079364895820618, 0.9003968238830566, 0.9464285969734192], [0.4166666567325592, 0.6888889074325562, 0.8182539939880371, 0.8813492059707642], [0.15039682388305664, 0.46666666865348816, 0.6829364895820618, 0.8107143044471741], [0.38650792837142944, 0.666269838809967, 0.7876983880996704, 0.863095223903656], [0.550000011920929, 0.8440476059913635, 0.9202380776405334, 0.9638888835906982], [0.47380951046943665, 0.7785714268684387, 0.8904761672019958, 0.954365074634552], [0.5349206328392029, 0.8126984238624573, 0.9051587581634521, 0.9480158686637878], [0.5376983880996704, 0.8301587104797363, 0.9138888716697693, 0.9535714387893677]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
4,hi10,2520,0.35577258467674255,0.2725399434566498,-0.7602812051773071,0.125654935836792,0.04417863488197327,0.04417863488197327,"[0.010090380907058716, 0.014259559102356434, 0.034454841166734695, 0.07611294835805893, 0.1864350289106369, 0.06062208488583565, 0.01032241154462099, 0.022038917988538742, 0.013040273450314999, 0.014409896917641163]","[[0.5242063403129578, 0.8206349015235901, 0.9051587581634521, 0.9488095045089722], [0.519444465637207, 0.824999988079071, 0.9142857193946838, 0.9567460417747498], [0.5507936477661133, 0.8452380895614624, 0.9257936477661133, 0.9638888835906982], [0.4273809492588043, 0.720634937286377, 0.8416666388511658, 0.913095235824585], [0.31388887763023376, 0.6682539582252502, 0.815079391002655, 0.8996031880378723], [0.4257936477661133, 0.7250000238418579, 0.8440476059913635, 0.9091269969940186], [0.550000011920929, 0.8222222328186035, 0.9142857193946838, 0.9503968358039856], [0.4821428656578064, 0.7749999761581421, 0.8821428418159485, 0.9388889074325562], [0.5384920835494995, 0.8186507821083069, 0.9095237851142883, 0.9452381134033203], [0.46984127163887024, 0.773809552192688, 0.8821428418159485, 0.9388889074325562]]",47,FactorQuery_NLL,FactorQuery_NLL,FactorQuery_NLL_seed47,factorquery,FactorQuery,nll,NLL
