seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
47,FlatMLP_RESVAR,1,-0.12163152106914413,-0.4940375223046257,-0.6480891109648205,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,2,-0.6340412355520527,-0.7605771026914082,-0.873508776028951,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,3,-0.8071295345733616,-0.8545265600416395,-0.9488598188899813,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,4,-0.914729167233489,-0.959939504388779,-1.0400677075461735,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,5,-1.019550978586577,-1.0551303184600103,-1.1288034988584972,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,6,-1.0557048689877546,-1.1390625818948896,-1.2074516042073569,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,7,-1.1323013700337217,-1.1564268651084295,-1.2225473771019588,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,8,-1.1691379858030424,-1.2216151090652223,-1.282026897914826,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,9,-1.2208916088723212,-1.1922191294412765,-1.254643226729499,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
47,FlatMLP_RESVAR,10,-1.2290255436569295,-1.234902328158182,-1.293761627863324,-1.293761627863324,FlatMLP_RESVAR,FlatMLP_RESVAR_seed47,flatmlp,FlatMLP,residual_variance_reg,RESVAR
