seed,model,epoch,train_loss,val_loss,val_nll,best_val,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
46,DeepSets_NLL,1,-0.1569572297829274,-0.3161710702805292,-0.3161710702805292,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,2,-0.4125613047710802,-0.48453902937117077,-0.48453902937117077,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,3,-0.521083116733208,-0.538800259733957,-0.538800259733957,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,4,-0.5931200167110988,-0.6351428120855301,-0.6351428120855301,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,5,-0.6459957265895931,-0.6650384562734574,-0.6650384562734574,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,6,-0.689678545574242,-0.7067175182463631,-0.7067175182463631,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,7,-0.7136229684617784,-0.7335682315296597,-0.7335682315296597,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,8,-0.7551565840593301,-0.7489164788382394,-0.7489164788382394,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,9,-0.7792311517145268,-0.7472573326125977,-0.7472573326125977,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
46,DeepSets_NLL,10,-0.8135686160563581,-0.8267160556808351,-0.8267160556808351,-0.8267160556808351,DeepSets_NLL,DeepSets_NLL_seed46,deepsets,DeepSets,nll,NLL
